"","ID","circl_binary","circl_sum","reviews_binary","reviews_sum","canonisation_score","class"
"348","GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS_noWikiID",1,3,0,0,0.0601640846066759,"No Review, Catalogue"
"349","GELD_UND_GEIST_noWikiID",1,2,0,0,0.0645339993923284,"No Review, Catalogue"
"350","GESCHICHTE_DES_AGATHON_Q1517277",1,5,0,0,0.948685656615469,"No Review, Catalogue"
"351","GESCHICHTE_DES_FRAEULEINS_VON_STERNHEIM_Q1517346",1,2,0,0,0.322790810707987,"No Review, Catalogue"
"352","GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"353","GESCHICHTE_EINES_WIENERKINDES_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"354","GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL_Q1517619",1,1,0,0,0.389868771519071,"No Review, Catalogue"
"355","GESCHICHTE_VOM_GALGENMAENNLEIN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"356","GESCHICHTEN_AUS_DEN_TIROLER_BERGEN_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"357","GESCHWISTER_TANNER_Q1510146",0,0,0,0,0.0691979459011065,"No Review & No Catalogue"
"358","GESPRAECHE_MIT_DAEMONEN_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"359","GIB_MICH_FREI_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"360","GOCKEL,_HINKEL_UND_GACKELEIA_Q1478745",0,0,1,2,0.0741722353260478,"Review, No Catalogue"
"361","GODWI_Q1533941",0,0,0,0,0.164245491888855,"No Review & No Catalogue"
"362","GOLDELSE_(MARLITT)_Q93955765",1,1,0,0,0.0255818179471078,"No Review, Catalogue"
"363","GRANDISON_DER_ZWEYTE_noWikiID",1,4,0,0,0.0560723413501725,"No Review, Catalogue"
"364","GRETE_MINDE_noWikiID",1,1,1,1,0.289764790109877,"Review & Catalogue"
"365","GRILLPARZERS_LIEBESROMAN_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"366","GROENLAENDISCHE_PROZESSE_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"367","GROSZMUETHIGER_FELDHERR_ARMINIUS_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"368","GUTMANNS_REISEN_Q1557236",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"369","HALBTIER_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"370","HAMMER_UND_AMBOSS_noWikiID",1,1,1,1,0.0221068485323305,"Review & Catalogue"
"371","HANS_UND_HEINZ_KIRCH_Q1489200",1,1,0,0,0.389868771519071,"No Review, Catalogue"
"372","HASTENBECK_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"373","HEIDI_(ROMAN)_Q271697",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"374","HEINRICH_JUNG_STILLINGS_JUGEND_noWikiID",1,2,0,0,0.0205467828522686,"No Review, Catalogue"
"375","HEINRICH_VON_OFTERDINGEN_Q58178849",0,0,1,1,0.921899833474736,"Review, No Catalogue"
"376","HEITERETEI_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"377","HERMANN_VON_UNNA_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"378","HERR_LORENZ_STARK_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"379","HERRMANN_UND_ULRIKE_noWikiID",1,2,0,0,0.0691979459011065,"No Review, Catalogue"
"380","HERRN_DAMES_AUFZEICHNUNGEN_noWikiID",0,0,0,0,0.0275134422375932,"No Review & No Catalogue"
"381","HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881",1,2,0,0,0.0975111340573339,"No Review, Catalogue"
"382","HOEXTER_UND_CORVEY_Q1649221",0,0,0,0,0.259978377605495,"No Review & No Catalogue"
"383","HOLLAENDISCHE_LIEBHABEREIEN_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"384","HOLLINS_LIEBELEBEN_Q1624844",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"385","HOMO_SUM_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"386","HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"387","HYPERION_(HOELDERLIN)_Q1190094",0,0,1,1,0.628138424466113,"Review, No Catalogue"
"388","IM_ALTEN_EISEN_Q1474111",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"389","IM_HAUSE_DES_KOMMERZIENRATES_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"390","IM_NACHBARHAUSE_LINKS_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"391","IM_REICHE_DER_HOMUNKULIDEN_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"392","IM_SCHLARAFFENLAND_Q1285424",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"393","IM_SIESGESKRANZE_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"394","IMMENSEE_noWikiID",1,1,0,0,0.462879594039226,"No Review, Catalogue"
"395","IN_ST._JUERGEN_Q105232019",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"396","INNOCENS_Q1664115",1,1,1,1,0.0560723413501725,"Review & Catalogue"
"397","IRRUNGEN_WIRRUNGEN_Q669599",1,1,1,1,0.305392408053958,"Review & Catalogue"
"398","ISABELLA_VON_AEGYPTEN_Q35783041",0,0,0,0,0.274620702296579,"No Review & No Catalogue"
"399","ISEGRIMM_noWikiID",1,1,1,1,0.0205467828522686,"Review & Catalogue"
"400","JAKOB_DER_LETZTE_Q15507850",1,1,1,1,0.0645339993923284,"Review & Catalogue"
"401","JAKOB_VON_GUNTEN_Q1679462",0,0,0,0,0.0691979459011065,"No Review & No Catalogue"
"402","JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ_noWikiID",1,2,0,0,0.0560723413501725,"No Review, Catalogue"
"403","JENNY_noWikiID",1,2,1,1,0.0237824899093644,"Review & Catalogue"
"404","JUDITH,_DIE_KLUSWIRTIN_noWikiID",1,1,0,0,0.110370305679579,"No Review, Catalogue"
"405","JUERG_JENATSCH_Q1411041",1,1,1,1,0.518885031764307,"Review & Catalogue"
"406","JULCHEN_GRUENTHAL_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"407","JUNGFER_MUTTER_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"408","KINDER_DER_EIFEL_Q111345448",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"409","KINDER_DER_WELT_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"410","KLEIDER_MACHEN_LEUTE_Q1746163",1,2,0,0,0.321481356814517,"No Review, Catalogue"
"411","KLEIN_ZACHES_GENANNT_noWikiID",1,3,1,1,0.259978377605495,"Review & Catalogue"
"412","KRAMBAMBULI_(ERZAEHLUNG)_Q1385007",1,1,1,1,0.0560723413501725,"Review & Catalogue"
"413","KREISLERIANA_noWikiID",1,3,1,1,0.321481356814517,"Review & Catalogue"
"414","KRIMINAL-HUMORESKEN_noWikiID",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"415","KUSS_VON_SENTZE_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"416","L'ADULTERA_Q1744488",1,1,1,1,0.462879594039226,"Review & Catalogue"
"417","L'ARRABIATA_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"418","LA_SIBYLLE_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"419","LEBEN_DER_SCHWEDISCHEN_GRAEFIN_VON_G_noWikiID",1,4,0,0,0.184109855669026,"No Review, Catalogue"
"420","LEBEN_DES_QUINTUS_FIXLEIN_Q1810877",1,1,0,0,0.259978377605495,"No Review, Catalogue"
"421","LEBEN_DES_VERGNUEGTEN_SCHULMEISTERLEIN_MARIA_WUTZ_IN_AUENTHAL_Q1810880",0,0,0,0,0.274620702296579,"No Review & No Catalogue"
"422","LEBEN_UND_TATEN_DES_BERUEHMTEN_RITTERS_SCHNAPPHAHNSKI_Q15825464",1,1,1,2,0.0691979459011065,"Review & Catalogue"
"423","LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475",1,1,1,2,0.425970768854918,"Review & Catalogue"
"424","LEBENSGESCHICHTE_UND_NATUERLICHE_ABENTHEUER_DES_ARMEN_MANNES_IN_TOCKENBURG_noWikiID",1,2,1,1,0.0560723413501725,"Review & Catalogue"
"425","LEDWINA_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"426","LEIB_WEIHNACHTSKUCHEN_UND_SEIN_KIND_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"427","LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS_noWikiID",1,2,1,1,0.0560723413501725,"Review & Catalogue"
"428","LENZ_(BUECHNER)_Q353180",0,0,0,0,0.916343123471815,"No Review & No Catalogue"
"429","LEUTNANT_GUSTL_Q1821658",0,0,0,0,0.462879594039226,"No Review & No Catalogue"
"430","LIBERTAS_UND_IHRE_FREIER_noWikiID",0,0,0,0,0.0645339993923284,"No Review & No Catalogue"
"431","LICHTENSTEIN_noWikiID",1,3,1,6,0.274620702296579,"Review & Catalogue"
"432","LIEBESZAUBER_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"433","LIED_DER_PARZEN_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"434","LIENHARD_UND_GERTRUD_Q1824235",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"435","LOLA_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"436","LOTTI,_DIE_UHRMACHERIN_noWikiID",1,1,1,1,0.274620702296579,"Review & Catalogue"
"437","LUCINDE_Q1873464",0,0,1,1,0.646802287618677,"Review, No Catalogue"
"438","LYDIA_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"439","MADONNA_noWikiID",1,3,0,0,0.0255818179471078,"No Review, Catalogue"
"440","MAERCHEN_DES_LEBENS_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"441","MALER_NOLTEN_Q1752673",1,1,1,2,0.0741722353260478,"Review & Catalogue"
"442","MARIA_noWikiID",1,1,0,0,0.0394945910733656,"No Review, Catalogue"
"443","MARION_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"444","MARQUISE_VON_O_noWikiID",1,1,1,1,0.259978377605495,"Review & Catalogue"
"445","MARTIN_SALANDER_Q1904882",1,1,1,2,0.0975111340573339,"Review & Catalogue"
"446","MEIN_HERZ_(ROMAN)_Q20827330",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"447","MEINE_KINDERJAHRE_Q1918015",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"448","MEISTER_AUTOR_ODER_DIE_GESCHICHTEN_VOM_VERSUNKENEN_GARTEN_Q1452385",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"449","MEISTER_FLOH_Q837936",1,3,1,1,0.33800545810469,"Review & Catalogue"
"450","MEISTER_MARTIN_DER_KUEFNER_UND_SEINE_GESELLEN_Q1918300",0,0,0,0,0.0794735706665683,"No Review & No Catalogue"
"451","MEISTER_TIMPE_noWikiID",1,1,1,1,0.0455753535426939,"Review & Catalogue"
"452","MICHAEL_KOHLHAAS_Q279676",1,1,1,2,0.354934606197489,"Review & Catalogue"
"453","MODERNE_LEBENSWIRREN_noWikiID",0,0,1,1,0.0221068485323305,"Review, No Catalogue"
"454","MORALISCHEN_ERZAEHLUNGEN_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"455","MOZART_AUF_DER_REISE_NACH_PRAG_Q1951309",0,0,0,0,0.305392408053958,"No Review & No Catalogue"
"456","MUENCHHAUSEN_noWikiID",1,3,1,1,0.0237824899093644,"Review & Catalogue"
"457","NACH_DEM_GROSSEN_KRIEGE_Q1269839",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"458","NACHTSTUECKE_Q15836200",1,1,0,0,0.537517652776424,"No Review, Catalogue"
"459","NACHTWACHEN_Q1962904",1,1,0,0,0.557525892938665,"No Review, Catalogue"
"460","NESTHAEKCHEN_(KINDERBUCHREIHE)_Q1747891",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"461","NEUE_GESCHICHTEN_AUS_DEM_GHETTO_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"462","NEUE_IDYLLEN_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"463","NINON_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"464","NOVELLEN_AUS_OESTERREICH_noWikiID",1,1,0,0,0.104292668680321,"No Review, Catalogue"
"465","OHNE_LIEBE_Q106687147",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"466","PANKRAZ_DER_SCHMOLLER_Q2049588",1,2,0,0,0.305392408053958,"No Review, Catalogue"
"467","PAPA_HAMLET_Q2050484",0,0,1,1,0.464370821315899,"Review, No Catalogue"
"468","PARALYSE_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"469","PETER_CAMENZIND_Q576493",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"470","PETER_SCHLEMIHLS_WUNDERSAME_GESCHICHTE_Q1093419",1,2,1,4,0.305392408053958,"Review & Catalogue"
"471","PFISTERS_MUEHLE_Q1373296",1,1,1,1,0.500199736105852,"Review & Catalogue"
"472","PFLUG_UND_SCHRAUBSTOCK_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"473","PLAUTUS_IM_NONNENKLOSTER_Q1772718",1,1,1,1,0.0645339993923284,"Review & Catalogue"
"474","POLE_POPPENSPAELER_Q1760267",1,1,0,0,0.321481356814517,"No Review, Catalogue"
"475","POLIZEIGESCHICHTEN_noWikiID",1,1,1,2,0.0205467828522686,"Review & Catalogue"
"476","POLNISCHE_GHETTO-GESCHICHTEN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"477","PRINZESSIN_BRAMBILLA_Q570890",1,2,1,1,0.33800545810469,"Review & Catalogue"
"478","PRINZESSIN_FISCH_Q2110713",1,1,1,1,0.0601640846066759,"Review & Catalogue"
"479","PROFESSOR_UNRAT_Q457481",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"480","PROKOPUS_Q23689421",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"481","PSYCHE_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"482","QUITT_(FONTANE)_Q1589389",0,0,0,0,0.0794735706665683,"No Review & No Catalogue"
"483","REICH_UND_ARM_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"484","REICHSGRAEFIN_GISELA_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"485","REISE_NACH_BRAUNSCHWEIG_noWikiID",1,2,0,0,0.0560723413501725,"No Review, Catalogue"
"486","REISENOVELLEN_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"487","REITERGESCHICHTE_Q2142105",0,0,0,0,0.321481356814517,"No Review & No Catalogue"
"488","RENATE_noWikiID",1,1,0,0,0.0601640846066759,"No Review, Catalogue"
"489","REQUIEM_DER_LIEBE_noWikiID",0,0,0,0,0.0691979459011065,"No Review & No Catalogue"
"490","REVOLUTION_UND_CONTREREVOLUTION_noWikiID",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"491","RINALDO_RINALDINI_noWikiID",1,1,0,0,0.0255818179471078,"No Review, Catalogue"
"492","RITTMEISTER_BRAND_noWikiID",1,1,1,1,0.0645339993923284,"Review & Catalogue"
"493","ROBINSON_DER_JUENGERE_Q42195141",1,1,0,0,0.274620702296579,"No Review, Catalogue"
"494","ROMAN_AUS_DER_DECADENCE_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"495","ROSSHALDE_Q2171354",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"496","RUHE_IST_DIE_ERSTE_BUERGERPFLICHT_noWikiID",1,1,1,1,0.0237824899093644,"Review & Catalogue"
"497","RYNO_Q2178262",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"498","SALY'S_REVOLUTIONSTAGE_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"499","SANKT_THOMAS_(NOVELLE)_Q1499960",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"500","SATIRISCHE_ERZAEHLUNGEN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"501","SCHACH_VON_WUTHENOW_Q2229265",1,1,1,2,0.645431155250413,"Review & Catalogue"
"502","SCHACHTEL_MIT_DER_FRIEDENSPUPPE_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"503","SCHELMUFFSKY_Q107356648",0,0,0,0,0.33800545810469,"No Review & No Catalogue"
"504","SCHICKSALE_EINER_SEELE_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"505","SCHLOSS_AVALON_noWikiID",1,1,1,1,0.0205467828522686,"Review & Catalogue"
"506","SCHLOSS_UND_FABRIK_noWikiID",0,0,1,2,0.0221068485323305,"Review, No Catalogue"
"507","SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841",1,1,1,1,0.0455753535426939,"Review & Catalogue"
"508","SCHWEIGEN_noWikiID",1,1,1,1,0.0601640846066759,"Review & Catalogue"
"509","SELTSAMES_BEGEGNEN_UND_WIEDERSEHEN_Q2268722",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"510","SERAPHINE_noWikiID",1,2,1,1,0.0560723413501725,"Review & Catalogue"
"511","SIBILLA_DALMAR_noWikiID",1,1,1,1,0.0221068485323305,"Review & Catalogue"
"512","SIEBEN_LEGENDEN_Q1652394",0,0,0,0,0.33800545810469,"No Review & No Catalogue"
"513","SIEBENKAES_Q2282375",1,2,0,0,0.0851189742374057,"No Review, Catalogue"
"514","SIEGWART_noWikiID",1,2,0,0,0.0237824899093644,"No Review, Catalogue"
"515","SOLL_UND_HABEN_(ROMAN)_Q2298931",1,2,1,1,0.796427302529609,"Review & Catalogue"
"516","STERBEN_noWikiID",0,0,0,0,0.305392408053958,"No Review & No Catalogue"
"517","STINE_(FONTANE)_Q1691464",0,0,1,2,0.259978377605495,"Review, No Catalogue"
"518","STOPFKUCHEN_Q1495045",0,0,1,1,0.71056394677693,"Review, No Catalogue"
"519","STUFENJAHRE_EINES_GLUECKLICHEN_noWikiID",1,1,0,0,0.0221068485323305,"No Review, Catalogue"
"520","STURMFLUT_noWikiID",1,1,1,1,0.0221068485323305,"Review & Catalogue"
"521","TAGEBUCH_EINER_VERLORENEN_Q7675198",0,0,0,0,0.0221068485323305,"No Review & No Catalogue"
"522","TAGEBUCH_EINES_ARMEN_FRAEULEINS_noWikiID",0,0,1,1,0.0205467828522686,"Review, No Catalogue"
"523","TAMBI_noWikiID",0,0,0,0,0.259978377605495,"No Review & No Catalogue"
"524","TITAN_(JEAN_PAUL)_Q492384",1,2,0,0,0.127184961519692,"No Review, Catalogue"
"525","TOD_IN_VENEDIG_Q828296",0,0,0,0,0.0741722353260478,"No Review & No Catalogue"
"526","TONIO_KROEGER_Q692988",0,0,0,0,0.0691979459011065,"No Review & No Catalogue"
"527","TOTENMESSE_noWikiID",0,0,1,1,0.0205467828522686,"Review, No Catalogue"
"528","TRAGIK_DES_LEBENS_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"529","TUBUTSCH_Q23793189",0,0,0,0,0.0255818179471078,"No Review & No Catalogue"
"530","ULI_DER_KNECHT_noWikiID",1,2,1,1,0.0794735706665683,"Review & Catalogue"
"531","ULI_DER_PAECHTER_noWikiID",1,2,1,1,0.0691979459011065,"Review & Catalogue"
"532","UNDINE_noWikiID",1,2,0,0,0.462879594039226,"No Review, Catalogue"
"533","UNRUHIGE_GAESTE_Q2496722",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"534","UNSUEHNBAR_noWikiID",1,1,1,1,0.0560723413501725,"Review & Catalogue"
"535","UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN_Q1680528",1,4,0,0,0.33800545810469,"No Review, Catalogue"
"536","UNTERHALTUNGEN_MIT_EINER_HEILIGEN_noWikiID",1,2,0,0,0.0221068485323305,"No Review, Catalogue"
"537","UNTERM_BIRNBAUM_Q938689",1,1,0,0,0.305392408053958,"No Review, Catalogue"
"538","UNTERM_RAD_Q1325403",0,0,0,0,0.0645339993923284,"No Review & No Catalogue"
"539","UNWAHRSCHEINLICHE_WAHRHAFTIGKEITEN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"540","UNWIEDERBRINGLICH_Q2499503",1,1,1,1,0.289764790109877,"Review & Catalogue"
"541","USONG_noWikiID",1,1,0,0,0.0255818179471078,"No Review, Catalogue"
"542","VENUS_IM_PELZ_Q677592",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"543","VEREINIGUNGEN_noWikiID",0,0,0,0,0.274620702296579,"No Review & No Catalogue"
"544","VERWORRENES_LEBEN_noWikiID",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"545","VIEL_LAERMEN_UM_NICHTS_noWikiID",1,1,1,2,0.0601640846066759,"Review & Catalogue"
"546","VIOLA_TRICOLOR_(STORM)_Q2527399",0,0,0,0,0.0741722353260478,"No Review & No Catalogue"
"547","VITTORIA_ACCOROMBONA_Q1403207",1,2,1,3,0.0975111340573339,"Review & Catalogue"
"548","VON_PAUL_ZU_PEDRO_noWikiID",0,0,0,0,0.0237824899093644,"No Review & No Catalogue"
"549","VOR_DEM_STURM_(ROMAN)_Q1273542",1,1,1,1,0.2221662156401,"Review & Catalogue"
"550","WALDEINSAMKEIT_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"551","WALDHEIMAT_Q41547677",0,0,0,0,0.0645339993923284,"No Review & No Catalogue"
"552","WALLY,_DIE_ZWEIFLERIN_noWikiID",1,1,1,2,0.662351989355763,"Review & Catalogue"
"553","WAS_DIE_ISAR_RAUSCHT_noWikiID",0,0,1,1,0.0318106268524673,"Review, No Catalogue"
"554","WEISSE_SCLAVEN_ODER_DIE_LEIDEN_DES_VOLKES_noWikiID",1,2,1,2,0.0221068485323305,"Review & Catalogue"
"555","WIE_FRAUEN_WERDEN._WERDE,_DIE_DU_BIST_noWikiID",0,0,1,1,0.0205467828522686,"Review, No Catalogue"
"556","WIE_FUENF_MAEDCHEN_IM_BRANNTWEIN_JAEMMERLICH_UMKOMMEN_Q1751009",0,0,0,0,0.0560723413501725,"No Review & No Catalogue"
"557","WIE_WUNDERBAR_noWikiID",0,0,0,0,0.0601640846066759,"No Review & No Catalogue"
"558","WIENER_BLUT_noWikiID",0,0,0,0,0.0205467828522686,"No Review & No Catalogue"
"559","WILHELM_MEISTERS_LEHRJAHRE_Q1194031",1,5,1,2,0.999115717764715,"Review & Catalogue"
"560","WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172",0,0,1,1,0.425970768854918,"Review, No Catalogue"
"561","WILHELM_MEISTERS_WANDERJAHRE_Q478344",1,3,1,3,0.645431155250413,"Review & Catalogue"
"562","WILLIAM_LOVELL_Q2579763",1,2,0,0,0.372234887656701,"No Review, Catalogue"
"563","WOLDEMAR_noWikiID",1,2,0,0,0.0560723413501725,"No Review, Catalogue"
"564","ZERBIN_ODER_DIE_NEUERE_PHILOSOPHIE_noWikiID",0,0,0,0,0.0794735706665683,"No Review & No Catalogue"
"565","ZUERICHER_NOVELLEN_Q248678",0,0,0,0,0.305392408053958,"No Review & No Catalogue"
"566","ZUM_WILDEN_MANN_Q229600",0,0,0,0,0.33800545810469,"No Review & No Catalogue"
"567","ZUM_ZEITVERTREIB_noWikiID",1,1,0,0,0.0205467828522686,"No Review, Catalogue"
"568","ZUR_CHRONIK_VON_GRIESHUUS_noWikiID",1,1,1,2,0.0794735706665683,"Review & Catalogue"
"569","ZUR_WALD-_UND_WASSERFREUDE_noWikiID",1,1,1,2,0.0560723413501725,"Review & Catalogue"
"570","ZWEI_SCHWESTERN_noWikiID",1,1,0,0,0.0560723413501725,"No Review, Catalogue"
"571","ZWISCHEN_HIMMEL_UND_ERDE_(ERZAEHLUNG_1856)_Q64733588",1,2,1,1,0.33800545810469,"Review & Catalogue"
