"","canonisation_score","ID"
"69",0.305392408053958,"DAS_ERDBEBEN_IN_CHILI_Q1167748"
"70",0.0560723413501725,"DAS_ERDBEERIMAREILI_noWikiID"
"71",0.354934606197489,"DAS_FRAEULEIN_VON_SCUDERI_Q358642"
"72",0.0221068485323305,"DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID"
"73",0.0601640846066759,"DAS_GEHEIMNISS_DES_KOSMOPOLITEN-ORDENS_noWikiID"
"74",0.289764790109877,"DAS_GEMEINDEKIND_Q1168304"
"75",0.0237824899093644,"DAS_GESPENST_noWikiID"
"76",0.0560723413501725,"DAS_GLUECK_Q3209153"
"77",0.0221068485323305,"DAS_GOLDMACHERDORF_Q114357971"
"78",0.0205467828522686,"DAS_HEIMWEH_Q1168923"
"79",0.0560723413501725,"DAS_HEXAMERON_VON_ROSENHAIN_noWikiID"
"80",0.0221068485323305,"DAS_HOELZERNE_BEIN_noWikiID"
"81",0.0560723413501725,"DAS_JUDENGRAB_Q18411268"
"82",0.0601640846066759,"DAS_JUNGE_EUROPA_noWikiID"
"83",0.0205467828522686,"DAS_KAJUETENBUCH_noWikiID"
"84",0.0560723413501725,"DAS_KLOSTER_BEI_SENDOMIR_Q1169335"
"85",0.0560723413501725,"DAS_KREUZ_IM_VENN_noWikiID"
"86",0.0560723413501725,"DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID"
"87",0.0221068485323305,"DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894"
"88",0.0741722353260478,"DAS_LEIDEN_EINES_KNABEN_Q1169610"
"89",0.0560723413501725,"DAS_MAEDCHEN_VON_TREPPI_Q28071194"
"90",0.0560723413501725,"DAS_MAERCHEN_DER_672._NACHT_Q1169916"
"91",0.628138424466113,"DAS_MARMORBILD_Q1169722"
"92",0.0205467828522686,"DAS_NATURFORSCHERSCHIFF_noWikiID"
"93",0.0275134422375932,"DAS_NUSS-KERNEN_noWikiID"
"94",0.33800545810469,"DAS_ODFELD_Q1169997"
"95",0.0237824899093644,"DAS_RECHT_DER_MUTTER_noWikiID"
"96",0.0560723413501725,"DAS_SANCTUS_Q1170225"
"97",0.0560723413501725,"DAS_SCHAEDLICHE_noWikiID"
"98",0.0205467828522686,"DAS_SCHATZHAUS_DES_KOENIGS_noWikiID"
"99",0.289764790109877,"DAS_SCHLOSS_DUERANDE_Q1170280"
"100",0.0221068485323305,"DAS_SCHWEIGEN_IM_WALDE_noWikiID"
"101",0.0601640846066759,"DAS_STEINERNE_HERZ_noWikiID"
"102",0.259978377605495,"DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535"
"103",0.104292668680321,"DAS_URTEIL_(KAFKA)_Q278998"
"104",0.0205467828522686,"DAS_VERLASSENE_HAUS_noWikiID"
"105",0.444348419807107,"DAS_VERLORENE_LACHEN_Q1171678"
"106",0.0560723413501725,"DAS_VERMAECHTNIS_DES_INKA_noWikiID"
"107",0.0601640846066759,"DAS_WALDROESCHEN_noWikiID"
"108",0.0560723413501725,"DAS_WEIBERDORF_noWikiID"
"109",0.0560723413501725,"DAS_ZAUBERSCHLOSS_noWikiID"
"110",0.0205467828522686,"DE_PROFUNDIS_noWikiID"
"111",0.0560723413501725,"DEN_STEIN_DER_WEISEN_noWikiID"
"112",0.0560723413501725,"DER_ALTE_VOM_BERGE_noWikiID"
"113",0.0205467828522686,"DER_AMERIKAMUEDE_noWikiID"
"114",0.0205467828522686,"DER_AMTMANN_VON_HOHENWEILER_noWikiID"
"115",0.0560723413501725,"DER_APOSTEL_(HAUPTMANN)_Q28131950"
"116",0.321481356814517,"DER_ARME_SPIELMANN_Q1198306"
"117",0.0851189742374057,"DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283"
"118",0.0645339993923284,"DER_BAUERNSPIEGEL_noWikiID"
"119",0.0601640846066759,"DER_BESUCH_noWikiID"
"120",0.372234887656701,"DER_BLONDE_ECKBERT_Q1198407"
"121",0.0221068485323305,"DER_BUETTNERBAUER_noWikiID"
"122",0.0560723413501725,"DER_CONDOR_Q19156156"
"123",0.0560723413501725,"DER_DRAEUMLING_Q1193032"
"124",0.0601640846066759,"DER_EINSAME_noWikiID"
"125",0.0205467828522686,"DER_FALSCHE_WOLDEMAR_noWikiID"
"126",0.0560723413501725,"DER_FAUST_DER_MORGENLAENDER_noWikiID"
"127",0.0560723413501725,"DER_FINDLING_noWikiID"
"128",0.0205467828522686,"DER_FREIHOF_VON_AARAU_noWikiID"
"129",0.0601640846066759,"DER_FROMME_SPRUCH_noWikiID"
"130",0.0741722353260478,"DER_GEHUELFE_Q1193785"
"131",0.162696328389987,"DER_GEISTERSEHER_Q1193812"
"132",0.0221068485323305,"DER_GENIUS_noWikiID"
"133",0.0975111340573339,"DER_GOLDNE_SPIEGEL_noWikiID"
"134",0.321481356814517,"DER_GOLDNE_TOPF_Q785009"
"135",0.0560723413501725,"DER_GOTTSUCHER_Q55978264"
"136",0.988875593155002,"DER_GRUENE_HEINRICH_Q1198871"
"137",0.144732511897424,"DER_HEILIGE_Q1194176"
"138",0.0601640846066759,"DER_HEIZER_noWikiID"
"139",0.0601640846066759,"DER_HERR_ETATSRAT_Q15805136"
"140",0.0205467828522686,"DER_HEXENMEISTER_noWikiID"
"141",0.0560723413501725,"DER_HEXENSABBAT_noWikiID"
"142",0.259978377605495,"DER_HOCHWALD_Q1194364"
"143",0.235356216581709,"DER_HUNGERPASTOR_Q1194487"
"144",0.0221068485323305,"DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID"
"145",0.0560723413501725,"DER_JUNGE_TISCHLERMEISTER_Q1198964"
"146",0.0560723413501725,"DER_JUNKER_VON_DENOW_Q1194662"
"147",0.0560723413501725,"DER_KLEINE_HAEWELMANN_Q1199225"
"148",0.0205467828522686,"DER_KOENIG_DER_BERNINA_noWikiID"
"149",0.0560723413501725,"DER_LANDPREDIGER_Q1195163"
"150",0.305392408053958,"DER_LANDVOGT_VON_GREIFENSEE_Q1195171"
"151",0.0601640846066759,"DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531"
"152",0.0221068485323305,"DER_MAJOR_noWikiID"
"153",0.768032201522249,"DER_NACHSOMMER_Q167320"
"154",0.0560723413501725,"DER_POJAZ_Q1196233"
"155",0.0221068485323305,"DER_POSTEN_DER_FRAU_noWikiID"
"156",0.0560723413501725,"DER_PRINZ_VON_THEBEN_noWikiID"
"157",0.0560723413501725,"DER_PSYCHOLOGE_noWikiID"
"158",0.259978377605495,"DER_RABBI_VON_BACHERACH_noWikiID"
"159",0.0255818179471078,"DER_RANGIERBAHNHOF_noWikiID"
"160",0.0205467828522686,"DER_RAUBGRAF_noWikiID"
"161",0.0560723413501725,"DER_REBELL_noWikiID"
"162",0.0255818179471078,"DER_REDLICHE_MANN_AM_HOFE_noWikiID"
"163",0.0205467828522686,"DER_ROLAND_VON_BERLIN_noWikiID"
"164",0.481513882543301,"DER_RUNENBERG_Q1196568"
"165",0.0645339993923284,"DER_SADDUZAEER_VON_AMSTERDAM_noWikiID"
"166",0.848215508034503,"DER_SANDMANN_(HOFFMANN)_Q798227"
"167",0.0221068485323305,"DER_SATYR_MOPSUS_noWikiID"
"168",0.0560723413501725,"DER_SCHATZ_noWikiID"
"169",0.0560723413501725,"DER_SCHATZ_IM_SILBERSEE_Q249905"
"170",0.827943039612669,"DER_SCHIMMELREITER_Q895730"
"171",0.274620702296579,"DER_SCHMIED_SEINES_GLUECKS_noWikiID"
"172",0.119112826840361,"DER_SCHUEDDERUMP_Q1196819"
"173",0.0794735706665683,"DER_SCHUSS_VON_DER_KANZEL_Q1196769"
"174",0.0237824899093644,"DER_SCHWEIZER_ROBINSON_ODER_DER_SCHWEIZER-PREDIGER_UND_SEINE_FAMILIE_noWikiID"
"175",0.0205467828522686,"DER_SELBSTMOERDER_noWikiID"
"176",0.0205467828522686,"DER_SONNENWIRT_noWikiID"
"177",0.904141522122553,"DER_STECHLIN_(ROMAN)_Q1197130"
"178",0.0601640846066759,"DER_STERNSTEINHOF_noWikiID"
"179",0.0255818179471078,"DER_TOD_ABELS_noWikiID"
"180",0.0911257006455229,"DER_TOD_GEORGS_noWikiID"
"181",0.0645339993923284,"DER_TOLLE_INVALIDE_AUF_DEM_FORT_RATONNEAU_Q1199666"
"182",0.0601640846066759,"DER_TORSO_noWikiID"
"183",0.0255818179471078,"DER_TROTZKOPF_Q1197625"
"184",0.0221068485323305,"DER_UEBERGANG_noWikiID"
"185",0.0318106268524673,"DER_UNTERTAN_Q476349"
"186",0.125932681512614,"DER_VERBRECHER_AUS_VERLORENER_EHRE_Q1197800"
"187",0.0601640846066759,"DER_WALDBRUDER_Q1197891"
"188",0.0560723413501725,"DER_WALDBRUNNEN_noWikiID"
"189",0.0560723413501725,"DER_WASSERMENSCH_noWikiID"
"190",0.0560723413501725,"DER_WEG_INS_FREIE_Q700479"
"191",0.0205467828522686,"DER_WEHRWOLF_noWikiID"
"192",0.0851189742374057,"DER_WINTERGARTEN_noWikiID"
"193",0.0601640846066759,"DER_ZAUBERRING_noWikiID"
"194",0.0560723413501725,"DER_ZWEIKAMPF_noWikiID"
"195",0.0560723413501725,"DES_DEUTSCHEN_SPIESSERS_WUNDERHORN_noWikiID"
"196",0.0601640846066759,"DES_LEBENS_UEBERFLUSS_Q1200453"
"197",0.0560723413501725,"DES_REICHES_KRONE_Q1200467"
"198",0.274620702296579,"DES_VETTERS_ECKFENSTER_Q979343"
"199",0.0205467828522686,"DEUTSCHE_PIONIERE_noWikiID"
"200",0.0560723413501725,"DEUTSCHER_ADEL_(WILHELM_RAABE)_Q1204575"
"201",0.0975111340573339,"DICHTER_UND_IHRE_GESELLEN_Q1209499"
"202",0.0560723413501725,"DICHTERLEBEN_noWikiID"
"203",0.0741722353260478,"DIE_ABDERITEN_Q1210777"
"204",0.259978377605495,"DIE_ABENTEUER_DER_SYLVESTERNACHT_noWikiID"
"205",0.305392408053958,"DIE_ABENTHEUER_DES_DON_SYLVIO_VON_ROSALVA_noWikiID"
"206",0.0645339993923284,"DIE_AHNEN_Q42185371"
"207",0.462879594039226,"DIE_AKTEN_DES_VOGELSANGS_Q1210969"
"208",0.0221068485323305,"DIE_ANARCHISTEN_noWikiID"
"209",0.0205467828522686,"DIE_BARONIN_noWikiID"
"210",0.0221068485323305,"DIE_BEICHTE_noWikiID"
"211",0.0601640846066759,"DIE_BRAUTNACHT_noWikiID"
"212",0.0205467828522686,"DIE_CHINESISCHE_MAUER_noWikiID"
"213",0.425970768854918,"DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874"
"214",0.259978377605495,"DIE_DREI_GERECHTEN_KAMMMACHER_Q1218123"
"215",0.0560723413501725,"DIE_DREI_NUESSE_noWikiID"
"216",0.0645339993923284,"DIE_ELFEN_(LUDWIG_TIECK)_Q1169906"
"217",0.481513882543301,"DIE_ELIXIERE_DES_TEUFELS_Q600849"
"218",0.0645339993923284,"DIE_ENTFUEHRUNG_noWikiID"
"219",0.175635939901511,"DIE_EPIGONEN_noWikiID"
"220",0.0560723413501725,"DIE_ERMORDUNG_EINER_BUTTERBLUME_Q1212233"
"221",0.0221068485323305,"DIE_EUROPAMUEDEN_noWikiID"
"222",0.0645339993923284,"DIE_FAMILIE_noWikiID"
"223",0.0237824899093644,"DIE_FAMILIE_SELDORF_Q977237"
"224",0.0560723413501725,"DIE_FAMILIE_WOREL_Q1212318"
"225",0.259978377605495,"DIE_FERMATE_noWikiID"
"226",0.0560723413501725,"DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508"
"227",0.0221068485323305,"DIE_FRAU_PROFESSORIN_noWikiID"
"228",0.0560723413501725,"DIE_FREIHERREN_VON_GEMPERLEIN_noWikiID"
"229",0.0560723413501725,"DIE_FREUNDE_(LUDWIG_TIECK)_Q1212755"
"230",0.0237824899093644,"DIE_GEIER-WALLY_(ROMAN)_Q1212872"
"231",0.0560723413501725,"DIE_GEIGERIN_Q1212876"
"232",0.0205467828522686,"DIE_GESCHICHTE_DER_ANNA_WASER_noWikiID"
"233",0.0205467828522686,"DIE_GLUECKLICHE_REISE_noWikiID"
"234",0.0560723413501725,"DIE_GLUECKSRITTER_noWikiID"
"235",0.0221068485323305,"DIE_GOETTINNEN_ODER_DIE_DREI_ROMANE_DER_HERZOGIN_VON_ASSY_Q1213243"
"236",0.0205467828522686,"DIE_GOLDENE_SCHMIEDE_noWikiID"
"237",0.0741722353260478,"DIE_GUENDERODE_noWikiID"
"238",0.0221068485323305,"DIE_GUTE_SCHULE_noWikiID"
"239",0.0205467828522686,"DIE_HANNA_noWikiID"
"240",0.0560723413501725,"DIE_HEILIGE_CAECILIE_ODER_DIE_GEWALT_DER_MUSIK_Q302229"
"241",0.135719851904178,"DIE_HOCHZEIT_DES_MOENCHS_Q1213463"
"242",0.0205467828522686,"DIE_HOSEN_DES_HERRN_VON_BREDOW_noWikiID"
"243",0.0691979459011065,"DIE_INNERSTE_Q1213605"
"244",0.0799133785582656,"DIE_INSEL_FELSENBURG_Q1664415"
"245",0.0601640846066759,"DIE_JUDEN_VON_BARNOW_Q57166842"
"246",0.481513882543301,"DIE_JUDENBUCHE_Q1213685"
"247",0.0645339993923284,"DIE_KAESEREI_IN_DER_VEHFREUDE_noWikiID"
"248",0.0601640846066759,"DIE_KINDER_VON_FINKENRODE_Q1213860"
"249",0.0221068485323305,"DIE_KLEINE_STADT_Q1218726"
"250",0.0205467828522686,"DIE_KLUGEN_JUNGFRAUEN_noWikiID"
"251",0.0560723413501725,"DIE_KOENIGSBRAUT_noWikiID"
"252",0.111487571538697,"DIE_KRONENWAECHTER_Q1214104"
"253",0.500199736105852,"DIE_LEHRLINGE_ZU_SAIS_Q1214361"
"254",0.999997205037213,"DIE_LEIDEN_DES_JUNGEN_WERTHERS_Q151883"
"255",0.0205467828522686,"DIE_LETZTE_RECKENBURGERIN_noWikiID"
"256",0.0645339993923284,"DIE_LEUTE_AUS_DEM_WALDE_Q1214404"
"257",0.0205467828522686,"DIE_LEUTE_VOM_BLAUEN_GUGUCKHAUS_noWikiID"
"258",0.897461864857794,"DIE_LEUTE_VON_SELDWYLA_Q936322"
"259",0.0221068485323305,"DIE_LIEBENSWUERDIGE_ADALIE_noWikiID"
"260",0.0560723413501725,"DIE_MAEDCHENFEINDE_noWikiID"
"261",0.0691979459011065,"DIE_MAJORATSHERREN_Q1214690"
"262",0.0205467828522686,"DIE_MANDANEN-WAISE_noWikiID"
"263",0.0221068485323305,"DIE_MARZIPANLIESE_Q1214732"
"264",0.0560723413501725,"DIE_MEHREREN_WEHMUELLER_noWikiID"
"265",0.0221068485323305,"DIE_MOLKENKUR_noWikiID"
"266",0.0205467828522686,"DIE_NACHBARN_noWikiID"
"267",0.0560723413501725,"DIE_NAECHTE_TINO_VON_BAGDADS_noWikiID"
"268",0.0601640846066759,"DIE_NARRENBURG_Q21328513"
"269",0.0851189742374057,"DIE_NIHILISTEN_noWikiID"
"270",0.0741722353260478,"DIE_PFRUENDER_noWikiID"
"271",0.305392408053958,"DIE_POGGENPUHLS_Q1215465"
"272",0.372234887656701,"DIE_RICHTERIN_(NOVELLE)_Q1215781"
"273",0.0975111340573339,"DIE_RITTER_VOM_GEISTE_noWikiID"
"274",0.0205467828522686,"DIE_ROSE_VON_DISENTIS_noWikiID"
"275",0.0560723413501725,"DIE_SCHRIFTEN_DES_WALDSCHULMEISTERS_Q56071834"
"276",0.305392408053958,"DIE_SCHWARZE_GALEERE_noWikiID"
"277",0.321481356814517,"DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598"
"278",0.235356216581709,"DIE_SERAPIONSBRUEDER_Q321013"
"279",0.0601640846066759,"DIE_SOEHNE_DES_SENATORS_Q1216642"
"280",0.0560723413501725,"DIE_STEINKLOPFER_Q1216451"
"281",0.0560723413501725,"DIE_TOTEN_SCHWEIGEN_Q1216835"
"282",0.274620702296579,"DIE_VERLOBUNG_IN_ST._DOMINGO_noWikiID"
"283",0.0601640846066759,"DIE_VERLORENE_HANDSCHRIFT_noWikiID"
"284",0.372234887656701,"DIE_VERSUCHUNG_DES_PESCARA_Q1217221"
"285",0.289764790109877,"DIE_VERWANDLUNG_Q184222"
"286",0.305392408053958,"DIE_VERWIRRUNGEN_DES_ZOEGLINGS_TOERLESS_Q1112285"
"287",0.0205467828522686,"DIE_WAFFEN_NIEDER_Q212687"
"288",0.33800545810469,"DIE_WAHLVERWANDTSCHAFTEN_Q951198"
"289",0.0560723413501725,"DIE_WASSERNOT_IM_EMMENTAL_noWikiID"
"290",0.0560723413501725,"DIE_WEISE_VON_LIEBE_UND_TOD_DES_CORNETS_CHRISTOPH_RILKE_Q18209936"
"291",0.0205467828522686,"DIE_WIEDERTAEUFER_noWikiID"
"292",0.0560723413501725,"DIE_WISKOTTENS_noWikiID"
"293",0.0645339993923284,"DIE_ZAUBEREI_IM_HERBSTE_Q1217663"
"294",0.0205467828522686,"DIE_ZWEITE_FRAU_noWikiID"
"295",0.0205467828522686,"DIE_ZWOELF_APOSTEL_noWikiID"
"296",0.0741722353260478,"DIES_BUCH_GEHOERT_DEM_KOENIG_noWikiID"
"297",0.0560723413501725,"DON_JUAN_VON_KOLOMEA_noWikiID"
"298",0.0560723413501725,"DORFGAENGE_noWikiID"
"299",0.0691979459011065,"DRAUSSEN_IM_HEIDEDORF_Q84314019"
"300",0.0560723413501725,"DREI_FEDERN_Q1256990"
"301",0.0645339993923284,"DSCHINNISTAN_Q1262121"
"302",0.0205467828522686,"EDUARD_ALLWILLS_PAPIEREN_noWikiID"
"303",0.0691979459011065,"EEKENHOF_noWikiID"
"304",0.848215508034503,"EFFI_BRIEST_Q1296168"
"305",0.0601640846066759,"EIGENSINN_UND_LAUNE_noWikiID"
"306",0.0560723413501725,"EIN_ABSCHIED_Q1304285"
"307",0.0560723413501725,"EIN_BEKENNTNIS_noWikiID"
"308",0.144732511897424,"EIN_BRIEF_(HOFMANNSTHAL)_Q1304342"
"309",0.321481356814517,"EIN_DOPPELGAENGER_Q19188654"
"310",0.0645339993923284,"EIN_FEST_AUF_HADERSLEVHUUS_noWikiID"
"311",0.0560723413501725,"EIN_GRUENES_BLATT_Q111150981"
"312",0.0367536016133564,"EIN_KAMPF_UM_ROM_Q636812"
"313",0.0560723413501725,"EIN_KAMPF_UMS_RECHT_Q95606786"
"314",0.0205467828522686,"EIN_WORT_noWikiID"
"315",0.0205467828522686,"EINE_AEGYPTISCHE_KOENIGSTOCHTER_noWikiID"
"316",0.0645339993923284,"EINE_AUSSCHWEIFUNG_noWikiID"
"317",0.0560723413501725,"EINE_GESCHICHTE_AUS_DEM_BREGENZERWALDE_noWikiID"
"318",0.0601640846066759,"EINE_MALERARBEIT_noWikiID"
"319",0.0560723413501725,"EINE_STUNDE_HINTER_MITTERNACHT_Q1306645"
"320",0.0275134422375932,"EKKEHARD_noWikiID"
"321",0.0205467828522686,"ELEAGABAL_KUPERUS_noWikiID"
"322",0.0205467828522686,"ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE_noWikiID"
"323",0.0221068485323305,"ELLEN_VON_DER_WEIDEN_noWikiID"
"324",0.0645339993923284,"ELLERNKLIPP_Q1332021"
"325",0.0645339993923284,"ELSE_VON_DER_TANNE_Q1333755"
"326",0.305392408053958,"ELSI,_DIE_SELTSAME_MAGD_Q1333830"
"327",0.0560723413501725,"ERINNERUNGEN_VON_LUDOLF_URSLEU_noWikiID"
"328",0.0601640846066759,"ESCH_ODER_DIE_ANARCHIE_noWikiID"
"329",0.0205467828522686,"EVREMONT_noWikiID"
"330",0.274620702296579,"FAUSTS_LEBEN,_THATEN_UND_HOELLENFAHRT_Q1368395"
"331",0.0237824899093644,"FELICITAS_noWikiID"
"332",0.289764790109877,"FLEGELJAHRE_Q1299976"
"333",0.291000461924749,"FLORENTIN_noWikiID"
"334",0.259978377605495,"FLORENTINISCHE_NAECHTE_noWikiID"
"335",0.0560723413501725,"FRAGMENT_EINES_ROMANS_noWikiID"
"336",0.725697489186951,"FRANZ_STERNBALDS_WANDERUNGEN_Q1449176"
"337",0.0741722353260478,"FRAU_BEATE_UND_IHR_SOHN_Q1451452"
"338",0.259978377605495,"FRAU_BERTHA_GARLAN_Q1451457"
"339",0.481513882543301,"FRAU_JENNY_TREIBEL_Q351933"
"340",0.0205467828522686,"FRAU_SORGE_noWikiID"
"341",0.0560723413501725,"FRAU_VON_SAVERNE_noWikiID"
"342",0.0205467828522686,"FREIGEBOREN_noWikiID"
"343",0.0221068485323305,"FREIHEIT_DIE_ICH_MEINE_noWikiID"
"344",0.0221068485323305,"FREUDEN_DES_JUNGEN_WERTHERS_Q1455757"
"345",0.0560723413501725,"FRIDOLIN_UND_SEIN_GLUECK_noWikiID"
"346",0.0741722353260478,"FRUEHLING_noWikiID"
"347",0.0205467828522686,"GABRIELE_noWikiID"
"348",0.0601640846066759,"GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS_noWikiID"
"349",0.0645339993923284,"GELD_UND_GEIST_noWikiID"
"350",0.948685656615469,"GESCHICHTE_DES_AGATHON_Q1517277"
"351",0.322790810707987,"GESCHICHTE_DES_FRAEULEINS_VON_STERNHEIM_Q1517346"
"352",0.0560723413501725,"GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT_noWikiID"
"353",0.0560723413501725,"GESCHICHTE_EINES_WIENERKINDES_noWikiID"
"354",0.389868771519071,"GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL_Q1517619"
"355",0.0560723413501725,"GESCHICHTE_VOM_GALGENMAENNLEIN_noWikiID"
"356",0.0205467828522686,"GESCHICHTEN_AUS_DEN_TIROLER_BERGEN_noWikiID"
"357",0.0691979459011065,"GESCHWISTER_TANNER_Q1510146"
"358",0.0601640846066759,"GESPRAECHE_MIT_DAEMONEN_noWikiID"
"359",0.0205467828522686,"GIB_MICH_FREI_noWikiID"
"360",0.0741722353260478,"GOCKEL,_HINKEL_UND_GACKELEIA_Q1478745"
"361",0.164245491888855,"GODWI_Q1533941"
"362",0.0255818179471078,"GOLDELSE_(MARLITT)_Q93955765"
"363",0.0560723413501725,"GRANDISON_DER_ZWEYTE_noWikiID"
"364",0.289764790109877,"GRETE_MINDE_noWikiID"
"365",0.0205467828522686,"GRILLPARZERS_LIEBESROMAN_noWikiID"
"366",0.0601640846066759,"GROENLAENDISCHE_PROZESSE_noWikiID"
"367",0.0205467828522686,"GROSZMUETHIGER_FELDHERR_ARMINIUS_noWikiID"
"368",0.0560723413501725,"GUTMANNS_REISEN_Q1557236"
"369",0.0205467828522686,"HALBTIER_noWikiID"
"370",0.0221068485323305,"HAMMER_UND_AMBOSS_noWikiID"
