,Year,Score Range,mean,std
82,-30,Mid-High (0.5-0.75),0.7421733548316056,0.08451840841924284
83,-30,High (0.75-1.0),0.6817886369557168,0.10948135284202001
84,-29,Low (0-0.25),0.6911581291919668,0.12513842814023315
85,-29,Mid-Low (0.25-0.5),0.7404947543214526,0.1002398955609639
86,-29,Mid-High (0.5-0.75),0.7407829833141992,0.0874199384846047
87,-29,High (0.75-1.0),0.6854176106079132,0.11447054139038824
88,-28,Low (0-0.25),0.6929052426489645,0.12736597761028962
89,-28,Mid-Low (0.25-0.5),0.7455150761386824,0.09897512327625711
90,-28,Mid-High (0.5-0.75),0.7420098207495478,0.08315245453132605
91,-28,High (0.75-1.0),0.7009823937563536,0.08139414306918359
92,-27,Low (0-0.25),0.6944225237978064,0.12817857218831016
93,-27,Mid-Low (0.25-0.5),0.7492037524034515,0.0987964840059164
94,-27,Mid-High (0.5-0.75),0.7405401036802615,0.0922928031718993
95,-27,High (0.75-1.0),0.7104149172403464,0.09117659937904374
96,-26,Low (0-0.25),0.6985826140864744,0.12633278623396954
97,-26,Mid-Low (0.25-0.5),0.7515300907854573,0.10021685985125674
98,-26,Mid-High (0.5-0.75),0.743778207934386,0.09411571694826673
99,-26,High (0.75-1.0),0.7128864077172468,0.09224968535263742
100,-25,Low (0-0.25),0.7007427965879636,0.12568640941969356
101,-25,Mid-Low (0.25-0.5),0.7554423904914261,0.09977292938685926
102,-25,Mid-High (0.5-0.75),0.7319325772694434,0.13176621253225407
103,-25,High (0.75-1.0),0.7185042987243855,0.08776647306564152
104,-24,Low (0-0.25),0.7026394101085448,0.12558466846624222
105,-24,Mid-Low (0.25-0.5),0.7578751588553124,0.10004574775615054
106,-24,Mid-High (0.5-0.75),0.7286507198780809,0.14077101905679626
107,-24,High (0.75-1.0),0.7209877381630436,0.09108595528707294
108,-23,Low (0-0.25),0.7045943423138408,0.12315617330999902
109,-23,Mid-Low (0.25-0.5),0.7600715827164839,0.09899665808142755
110,-23,Mid-High (0.5-0.75),0.7483696425460249,0.10685187175990782
111,-23,High (0.75-1.0),0.7180423643701102,0.09675593638035328
112,-22,Low (0-0.25),0.706090185552036,0.12231683868045438
113,-22,Mid-Low (0.25-0.5),0.762295627476682,0.0981602764704734
114,-22,Mid-High (0.5-0.75),0.7508232518145964,0.10838460875037721
115,-22,High (0.75-1.0),0.7190089609719196,0.0953684508938495
116,-21,Low (0-0.25),0.7079281410262909,0.12192470670887083
117,-21,Mid-Low (0.25-0.5),0.7638169124096176,0.09755065530026541
118,-21,Mid-High (0.5-0.75),0.7556972682927439,0.10439858327140612
119,-21,High (0.75-1.0),0.7236546464080066,0.09608559352487742
120,-20,Low (0-0.25),0.7104034825384877,0.12117896948068635
121,-20,Mid-Low (0.25-0.5),0.7650687814899675,0.09771240031274186
122,-20,Mid-High (0.5-0.75),0.7587273645776094,0.10271809579063071
123,-20,High (0.75-1.0),0.7326812810636137,0.09312325880405446
124,-19,Low (0-0.25),0.71035565323394,0.12161625436100935
125,-19,Mid-Low (0.25-0.5),0.7694250144162128,0.09751113806634425
126,-19,Mid-High (0.5-0.75),0.7615738959835971,0.10164498243747071
127,-19,High (0.75-1.0),0.7305238473012914,0.09332426317955982
128,-18,Low (0-0.25),0.712710643182181,0.12182421599403165
129,-18,Mid-Low (0.25-0.5),0.7724263842125443,0.0998158594967329
130,-18,Mid-High (0.5-0.75),0.7716061713343084,0.09423880267037657
131,-18,High (0.75-1.0),0.734402959758864,0.08849659499398167
132,-17,Low (0-0.25),0.7146636197547872,0.12363195184854064
133,-17,Mid-Low (0.25-0.5),0.7723817528315765,0.10198276023513142
134,-17,Mid-High (0.5-0.75),0.7729744770939331,0.09387833280784146
135,-17,High (0.75-1.0),0.7415280806997825,0.08835383048143103
136,-16,Low (0-0.25),0.717402835292989,0.12390313027981854
137,-16,Mid-Low (0.25-0.5),0.7757384691760959,0.09730897954815297
138,-16,Mid-High (0.5-0.75),0.7793571302174653,0.09241334155015805
139,-16,High (0.75-1.0),0.7402739555353105,0.09827121068634413
140,-15,Low (0-0.25),0.7221950813146059,0.1214894861177233
141,-15,Mid-Low (0.25-0.5),0.7768075380236278,0.10218675708399753
142,-15,Mid-High (0.5-0.75),0.7823076138924538,0.09246518085475645
143,-15,High (0.75-1.0),0.7437126197123978,0.09774826696579314
144,-14,Low (0-0.25),0.7248147569307983,0.12137213550936701
145,-14,Mid-Low (0.25-0.5),0.7801560843658166,0.1018843799456525
146,-14,Mid-High (0.5-0.75),0.7888798525711639,0.08681854963203603
147,-14,High (0.75-1.0),0.7423695607327918,0.10777804521068096
148,-13,Low (0-0.25),0.7286905496401518,0.11768344313125276
149,-13,Mid-Low (0.25-0.5),0.7850903612687443,0.09424157231210865
150,-13,Mid-High (0.5-0.75),0.7924279814153344,0.08530771220912578
151,-13,High (0.75-1.0),0.7405051126707636,0.11288262964305558
152,-12,Low (0-0.25),0.7332967657096007,0.11486373401541268
153,-12,Mid-Low (0.25-0.5),0.7880722398619256,0.0953511340785972
154,-12,Mid-High (0.5-0.75),0.7978055112798048,0.08477218324985437
155,-12,High (0.75-1.0),0.7642053275124527,0.08659392358112758
156,-11,Low (0-0.25),0.7351869758932948,0.11446091697134546
157,-11,Mid-Low (0.25-0.5),0.7883723724992391,0.09585377036011669
158,-11,Mid-High (0.5-0.75),0.7998281365565761,0.08573148761933809
159,-11,High (0.75-1.0),0.7681442266900245,0.08471511069225929
160,-10,Low (0-0.25),0.7370217959966496,0.11526858569853436
161,-10,Mid-Low (0.25-0.5),0.7904341554435389,0.09401298810739968
162,-10,Mid-High (0.5-0.75),0.8039212764425239,0.0881083592113728
163,-10,High (0.75-1.0),0.7683088997691873,0.09141786925399797
164,-9,Low (0-0.25),0.740137901137885,0.11604151010571156
165,-9,Mid-Low (0.25-0.5),0.7894826950434706,0.09800199450645154
166,-9,Mid-High (0.5-0.75),0.8099924474568118,0.08616779992389108
167,-9,High (0.75-1.0),0.7717111654599305,0.09152902346485231
168,-8,Low (0-0.25),0.7435444900631755,0.11290714249715131
169,-8,Mid-Low (0.25-0.5),0.7893390349455293,0.10424573208694035
170,-8,Mid-High (0.5-0.75),0.8132327837100212,0.08903277129991981
171,-8,High (0.75-1.0),0.7711379731758768,0.0984642890207427
172,-7,Low (0-0.25),0.7461086019400938,0.11258441359380286
173,-7,Mid-Low (0.25-0.5),0.794179843133598,0.09913045218398922
174,-7,Mid-High (0.5-0.75),0.8214839664594538,0.08224933964566444
175,-7,High (0.75-1.0),0.7712003501954722,0.09797067355928156
176,-6,Low (0-0.25),0.7494190143783763,0.11206097971299868
177,-6,Mid-Low (0.25-0.5),0.799330565766241,0.09276506852547103
178,-6,Mid-High (0.5-0.75),0.8275304448506472,0.07772989040134944
179,-6,High (0.75-1.0),0.7719688090624373,0.10473152167057206
180,-5,Low (0-0.25),0.7530292571363826,0.11044264281203882
181,-5,Mid-Low (0.25-0.5),0.8027957255854161,0.09117669402137794
182,-5,Mid-High (0.5-0.75),0.832083983603557,0.07529896376612247
183,-5,High (0.75-1.0),0.7759879390619981,0.10806673716604384
184,-4,Low (0-0.25),0.7651866905873834,0.1120957027632733
185,-4,Mid-Low (0.25-0.5),0.8119865168741618,0.09033886218250699
186,-4,Mid-High (0.5-0.75),0.8504122754702496,0.06687653724245632
187,-4,High (0.75-1.0),0.8096284497050653,0.07268087325026525
188,-3,Low (0-0.25),0.7670274415010971,0.11171406164008199
189,-3,Mid-Low (0.25-0.5),0.8145923123465463,0.08868474068314476
190,-3,Mid-High (0.5-0.75),0.8502818384774808,0.0672702189731641
191,-3,High (0.75-1.0),0.8150861304883495,0.07230121114689134
192,-2,Low (0-0.25),0.7674628524230431,0.11171642117458193
193,-2,Mid-Low (0.25-0.5),0.8168680365826492,0.0879515430503126
194,-2,Mid-High (0.5-0.75),0.8473059960956469,0.06848551889787309
195,-2,High (0.75-1.0),0.8168864407083668,0.07352652134239383
196,-1,Low (0-0.25),0.7692342414615592,0.1117514436980879
197,-1,Mid-Low (0.25-0.5),0.8176234245872963,0.08820415984014542
198,-1,Mid-High (0.5-0.75),0.8469960420655038,0.06844816642619997
199,-1,High (0.75-1.0),0.8174797096011696,0.0732195891601754
200,0,Low (0-0.25),0.7691563814928474,0.11247602013424177
201,0,Mid-Low (0.25-0.5),0.8170187828841412,0.0888481449012977
202,0,Mid-High (0.5-0.75),0.8522471143228764,0.052523321878938274
203,0,High (0.75-1.0),0.8197919293092388,0.07332902832941174
204,1,Low (0-0.25),0.768934242632589,0.11225658985684953
205,1,Mid-Low (0.25-0.5),0.8168342382485373,0.08979419895163329
206,1,Mid-High (0.5-0.75),0.8499782481765403,0.05766190943350296
207,1,High (0.75-1.0),0.8236104299606847,0.07429397379241945
208,2,Low (0-0.25),0.7690608150849436,0.11284189620327473
209,2,Mid-Low (0.25-0.5),0.8180033183493214,0.08898639256682002
210,2,Mid-High (0.5-0.75),0.8488976109394859,0.06057089388990923
211,2,High (0.75-1.0),0.825517977270648,0.0728013112525781
212,3,Low (0-0.25),0.7685352071011216,0.11324318352071856
213,3,Mid-Low (0.25-0.5),0.8168244338136318,0.09158251245589585
214,3,Mid-High (0.5-0.75),0.8442031777960808,0.06687419660665403
215,3,High (0.75-1.0),0.826723363654689,0.07209157003696541
216,4,Low (0-0.25),0.7682820229379015,0.11300992165424854
217,4,Mid-Low (0.25-0.5),0.8177804635034278,0.09147616365256188
218,4,Mid-High (0.5-0.75),0.8392945557113631,0.06927582908495482
219,4,High (0.75-1.0),0.8342962481580585,0.07228588584148625
220,5,Low (0-0.25),0.7664616080869645,0.1143032657425942
221,5,Mid-Low (0.25-0.5),0.8176727090871284,0.09056533749026291
222,5,Mid-High (0.5-0.75),0.8356383557791386,0.07151623206343947
223,5,High (0.75-1.0),0.8341482036625159,0.07441823546452453
224,6,Low (0-0.25),0.7569956829420204,0.11431303616779612
225,6,Mid-Low (0.25-0.5),0.8103739510544348,0.09009941664701114
226,6,Mid-High (0.5-0.75),0.8143908790479898,0.0883476675098837
227,6,High (0.75-1.0),0.8193382869821779,0.08167374855372526
228,7,Low (0-0.25),0.7556042002826233,0.11379177930166126
229,7,Mid-Low (0.25-0.5),0.808001531946808,0.0950619314221541
230,7,Mid-High (0.5-0.75),0.8115242734118268,0.08876088264723071
231,7,High (0.75-1.0),0.8119140511692021,0.08256453951473555
232,8,Low (0-0.25),0.7545600521461742,0.1129231568588753
233,8,Mid-Low (0.25-0.5),0.8071018036846346,0.09491399981475039
234,8,Mid-High (0.5-0.75),0.8135246532186666,0.093265332545703
235,8,High (0.75-1.0),0.799195493612253,0.11400772527161794
236,9,Low (0-0.25),0.7546551624839658,0.11061419280416686
237,9,Mid-Low (0.25-0.5),0.8075813707121599,0.09283634598641888
238,9,Mid-High (0.5-0.75),0.8096903378044356,0.09415085859082323
239,9,High (0.75-1.0),0.7993486635875425,0.12003317691808309
240,10,Low (0-0.25),0.7549018822785819,0.10967528920746304
241,10,Mid-Low (0.25-0.5),0.8076539619565323,0.09430599517310172
242,10,Mid-High (0.5-0.75),0.7986393905475613,0.11665028672768482
243,10,High (0.75-1.0),0.8077285557323374,0.08999481041594586
244,11,Low (0-0.25),0.7554853026882019,0.10650327619412048
245,11,Mid-Low (0.25-0.5),0.8075586749770993,0.0932139982710426
246,11,Mid-High (0.5-0.75),0.7955436486129027,0.11977889408630273
247,11,High (0.75-1.0),0.8117038453718717,0.08603438932956009
248,12,Low (0-0.25),0.7539786523368238,0.10767798253582644
249,12,Mid-Low (0.25-0.5),0.804392361817882,0.09923349477091999
250,12,Mid-High (0.5-0.75),0.803423493758513,0.1090380207711499
251,12,High (0.75-1.0),0.8109760282420949,0.0854627296047658
252,13,Low (0-0.25),0.7549275199445579,0.10643774120181311
253,13,Mid-Low (0.25-0.5),0.8031305746415071,0.09975398868595238
254,13,Mid-High (0.5-0.75),0.8028964759126658,0.11090056099327225
255,13,High (0.75-1.0),0.8047517051293106,0.08948191345353275
256,14,Low (0-0.25),0.7542194258612227,0.10651019823308956
257,14,Mid-Low (0.25-0.5),0.8050950694137354,0.09023670566447332
258,14,Mid-High (0.5-0.75),0.8156114119481523,0.07989815777376194
259,14,High (0.75-1.0),0.7969238743864867,0.08553086327931825
260,15,Low (0-0.25),0.7524049048248718,0.11014570886347302
261,15,Mid-Low (0.25-0.5),0.8033549492181405,0.08609161929363188
262,15,Mid-High (0.5-0.75),0.8159416642536267,0.08047038037872874
263,15,High (0.75-1.0),0.7837037738732885,0.11703195392184558
264,16,Low (0-0.25),0.7525212079939105,0.10650542428551031
265,16,Mid-Low (0.25-0.5),0.8025136765554989,0.0855571161926298
266,16,Mid-High (0.5-0.75),0.816613364096109,0.07808542944429987
267,16,High (0.75-1.0),0.7812198619904898,0.1262442504768892
268,17,Low (0-0.25),0.7528851649992745,0.1050534173208892
269,17,Mid-Low (0.25-0.5),0.8025081512916011,0.083410621395252
270,17,Mid-High (0.5-0.75),0.8198347029919166,0.07443585208623622
271,17,High (0.75-1.0),0.7945486026361983,0.08923991704519911
272,18,Low (0-0.25),0.7533977367039214,0.10521090292440292
273,18,Mid-Low (0.25-0.5),0.8021788657004842,0.08203568290558552
274,18,Mid-High (0.5-0.75),0.8183769684812011,0.07629736681124187
275,18,High (0.75-1.0),0.7941237481947608,0.09012421356834886
276,19,Low (0-0.25),0.751868535488162,0.10670881142595426
277,19,Mid-Low (0.25-0.5),0.8000529848765464,0.08522265809629266
278,19,Mid-High (0.5-0.75),0.8191424871848525,0.08065288106693745
279,19,High (0.75-1.0),0.7945889510055327,0.08897140130723938
280,20,Low (0-0.25),0.7517578964822786,0.10581766001027629
281,20,Mid-Low (0.25-0.5),0.8008645063833848,0.08109524911949453
282,20,Mid-High (0.5-0.75),0.8220237371954208,0.07436513592003459
283,20,High (0.75-1.0),0.7943949489684643,0.08762590833877906
284,21,Low (0-0.25),0.7518099224080907,0.10550579519661772
285,21,Mid-Low (0.25-0.5),0.8028156236540798,0.07940652477615892
286,21,Mid-High (0.5-0.75),0.8219286211714398,0.07544158364993515
287,21,High (0.75-1.0),0.79700614957147,0.08660155901185981
288,22,Low (0-0.25),0.7500872934493182,0.10605999545247653
289,22,Mid-Low (0.25-0.5),0.8000073389516928,0.0787832280475674
290,22,Mid-High (0.5-0.75),0.8223259883270533,0.07576096285558416
291,22,High (0.75-1.0),0.7980415234053378,0.08864430774780027
292,23,Low (0-0.25),0.7508767460402025,0.10366101006448862
293,23,Mid-Low (0.25-0.5),0.7966772494409816,0.08034823095628328
294,23,Mid-High (0.5-0.75),0.822853520289395,0.072894556640278
295,23,High (0.75-1.0),0.7997281824622396,0.09156396884132767
296,24,Low (0-0.25),0.7494887867602651,0.10362825525509892
297,24,Mid-Low (0.25-0.5),0.7962264218467844,0.08217449096517898
298,24,Mid-High (0.5-0.75),0.8206327081407604,0.07618156556474773
299,24,High (0.75-1.0),0.799830041666044,0.08815575856108684
300,25,Low (0-0.25),0.7492123361977714,0.10237094027148126
301,25,Mid-Low (0.25-0.5),0.7960837059752495,0.08242264172202227
302,25,Mid-High (0.5-0.75),0.8175648169524444,0.08257349410839877
303,25,High (0.75-1.0),0.8008315581313687,0.08773316095539371
304,26,Low (0-0.25),0.7491883953021258,0.10218737723675073
305,26,Mid-Low (0.25-0.5),0.7961483833265067,0.07922092792851725
306,26,Mid-High (0.5-0.75),0.8145810748374317,0.08110597428245525
307,26,High (0.75-1.0),0.8029059224036244,0.08138064571595778
308,27,Low (0-0.25),0.7506752040290876,0.0999486771876654
309,27,Mid-Low (0.25-0.5),0.7980193472800503,0.0782646955312635
310,27,Mid-High (0.5-0.75),0.8120291874289115,0.0840379769507912
311,27,High (0.75-1.0),0.8038600888809446,0.07993072599699477
312,28,Low (0-0.25),0.7489212692303776,0.10086600897079753
313,28,Mid-Low (0.25-0.5),0.7965531070683339,0.07714840444358714
314,28,Mid-High (0.5-0.75),0.8100525190938255,0.08700962562457784
315,28,High (0.75-1.0),0.7985692442470308,0.07772936152090659
316,29,Low (0-0.25),0.7476485919868694,0.10329044377845635
317,29,Mid-Low (0.25-0.5),0.795047602960875,0.07797050891141488
318,29,Mid-High (0.5-0.75),0.810540917438398,0.08141838614879891
319,29,High (0.75-1.0),0.8115440864839147,0.05671275937961186
320,30,Low (0-0.25),0.7464239151363616,0.10599469168344702
321,30,Mid-Low (0.25-0.5),0.791549219767932,0.0793079989926153
322,30,Mid-High (0.5-0.75),0.807128095123596,0.0853754053336843
323,30,High (0.75-1.0),0.8085865092334275,0.06488666145095785
324,31,Low (0-0.25),0.7468355700966303,0.10500230791575067
325,31,Mid-Low (0.25-0.5),0.7908814015742293,0.08049588985391924
326,31,Mid-High (0.5-0.75),0.809926040176729,0.0801972142325949
327,31,High (0.75-1.0),0.8091740169967349,0.0655730642778255
328,32,Low (0-0.25),0.746665510123681,0.10318634182458718
329,32,Mid-Low (0.25-0.5),0.7956255707201403,0.07303438950704953
330,32,Mid-High (0.5-0.75),0.811831999654679,0.07968028203516021
331,32,High (0.75-1.0),0.8070422815249201,0.05866057105844568
332,33,Low (0-0.25),0.7469114374757565,0.10390158343098473
333,33,Mid-Low (0.25-0.5),0.7960912048921168,0.07053281863637828
334,33,Mid-High (0.5-0.75),0.8130398462857861,0.07880306267255333
335,33,High (0.75-1.0),0.8142160988721393,0.052756999965058296
336,34,Low (0-0.25),0.7472978242235259,0.1027911303600003
337,34,Mid-Low (0.25-0.5),0.7933859539996285,0.06937688042994751
338,34,Mid-High (0.5-0.75),0.8113705576084546,0.0782493488197996
339,34,High (0.75-1.0),0.8125187587497856,0.05196210614797787
340,35,Low (0-0.25),0.7490603249679904,0.10123772285144128
341,35,Mid-Low (0.25-0.5),0.7895611285491423,0.07070033927739217
342,35,Mid-High (0.5-0.75),0.813871200607009,0.0740837259918974
343,35,High (0.75-1.0),0.8133479832775068,0.05235015863972125
344,36,Low (0-0.25),0.7487260815976714,0.1024025906414223
345,36,Mid-Low (0.25-0.5),0.7880183274295002,0.07300417665349644
346,36,Mid-High (0.5-0.75),0.8150135859664013,0.07323303634628343
347,36,High (0.75-1.0),0.8089043969637972,0.054986556290463375
348,37,Low (0-0.25),0.7475395424402559,0.10270703044976966
349,37,Mid-Low (0.25-0.5),0.7890558621099109,0.07250474793238722
350,37,Mid-High (0.5-0.75),0.8172349708308138,0.06817293847169244
351,37,High (0.75-1.0),0.8041285827329256,0.053609323743129086
352,38,Low (0-0.25),0.7479112944721127,0.10123977177758604
353,38,Mid-Low (0.25-0.5),0.7869467074005358,0.0744339143910387
354,38,Mid-High (0.5-0.75),0.8143378941787749,0.06510263100081509
355,38,High (0.75-1.0),0.8027105930443319,0.05548462184773326
356,39,Low (0-0.25),0.747706148341841,0.10112200631403022
357,39,Mid-Low (0.25-0.5),0.786829826198822,0.07446580530633415
358,39,Mid-High (0.5-0.75),0.812329478394813,0.06960056310452682
359,39,High (0.75-1.0),0.7979269386027521,0.055048924502740015
360,40,Low (0-0.25),0.7465704087849516,0.10162461361205487
361,40,Mid-Low (0.25-0.5),0.7842474231556927,0.07719258307073704
362,40,Mid-High (0.5-0.75),0.8068780810956586,0.06685440591209488
363,40,High (0.75-1.0),0.803158257302883,0.04096214869697902
364,41,Low (0-0.25),0.7446509783296977,0.10175886951142508
365,41,Mid-Low (0.25-0.5),0.782006490166739,0.07732667674852939
366,41,Mid-High (0.5-0.75),0.8028074874691463,0.06963041379457884
367,41,High (0.75-1.0),0.7986222132052108,0.04221495719918931
368,42,Low (0-0.25),0.745056328435967,0.10264094996256944
369,42,Mid-Low (0.25-0.5),0.7787267356731258,0.07973931571822197
370,42,Mid-High (0.5-0.75),0.7997320576108408,0.07010137035631629
371,42,High (0.75-1.0),0.7993312163528883,0.04233745733380525
372,43,Low (0-0.25),0.7443898173391068,0.10209715787857494
373,43,Mid-Low (0.25-0.5),0.7785041160212924,0.08064153793880093
374,43,Mid-High (0.5-0.75),0.7954277131325409,0.0681075376573023
375,43,High (0.75-1.0),0.7919447986061813,0.04365465605901595
376,44,Low (0-0.25),0.7435160041048252,0.10339698572027783
377,44,Mid-Low (0.25-0.5),0.7760380976802164,0.0840801384602042
378,44,Mid-High (0.5-0.75),0.7912602923463236,0.06935736172273824
379,44,High (0.75-1.0),0.7825410250660481,0.06415956281055894
380,45,Low (0-0.25),0.7410896063095832,0.10729173995525298
381,45,Mid-Low (0.25-0.5),0.773441621852408,0.08565847412141996
382,45,Mid-High (0.5-0.75),0.790412436821926,0.07004317968887615
383,45,High (0.75-1.0),0.7776068995070582,0.06327615068153093
384,46,Low (0-0.25),0.7402976080980023,0.11170324309156315
385,46,Mid-Low (0.25-0.5),0.7688711783669856,0.08639816299629285
386,46,Mid-High (0.5-0.75),0.7850427300344814,0.07037501094641117
387,46,High (0.75-1.0),0.766369118791101,0.08629514739545996
388,47,Low (0-0.25),0.741182420454792,0.10843621738754475
389,47,Mid-Low (0.25-0.5),0.764687478442416,0.08603431065230158
390,47,Mid-High (0.5-0.75),0.7817735680123465,0.06518061699424073
391,47,High (0.75-1.0),0.7645857061800784,0.09363815806547517
392,48,Low (0-0.25),0.7416538930974107,0.10474024571654274
393,48,Mid-Low (0.25-0.5),0.7646520216087612,0.08598892801497779
394,48,Mid-High (0.5-0.75),0.7779639077719649,0.06737316755096348
395,48,High (0.75-1.0),0.7793343169012868,0.04364476421593876
396,49,Low (0-0.25),0.7405202641208373,0.10355051089168829
397,49,Mid-Low (0.25-0.5),0.7621568544362375,0.08505688904370846
398,49,Mid-High (0.5-0.75),0.7794878128246412,0.06389336051896266
399,49,High (0.75-1.0),0.7785329860340163,0.04340684227148851
400,50,Low (0-0.25),0.7409523629944819,0.1010905548114645
401,50,Mid-Low (0.25-0.5),0.765389584711555,0.07987469348759749
402,50,Mid-High (0.5-0.75),0.7780440824438356,0.06453816598282941
403,50,High (0.75-1.0),0.7743616317537155,0.0453922638782258
