,Year,Score Range,mean,std
81,-23,Low (0-0.25),0.7467055258121075,0.12202118929625967
82,-23,Mid (0.25-0.75),0.6958817519564717,0.11061929112493116
83,-23,High (0.75-1.0),0.7662412343198655,0.08777795707342129
84,-22,Low (0-0.25),0.7462578475285528,0.1280568347960227
85,-22,Mid (0.25-0.75),0.6954097320406347,0.1149338950432732
86,-22,High (0.75-1.0),0.7822127353531255,0.09074221333140131
87,-21,Low (0-0.25),0.7485087138927405,0.12313366485177346
88,-21,Mid (0.25-0.75),0.7011691337516143,0.10889315541163375
89,-21,High (0.75-1.0),0.7916899384639045,0.0891066658468032
90,-20,Low (0-0.25),0.7498295004172097,0.1236836165653825
91,-20,Mid (0.25-0.75),0.7063130370928272,0.10514307314107742
92,-20,High (0.75-1.0),0.7835197314568174,0.10666468961596111
93,-19,Low (0-0.25),0.7505787345171384,0.12431445178019714
94,-19,Mid (0.25-0.75),0.7123820311451162,0.10673683941844883
95,-19,High (0.75-1.0),0.7706441514518682,0.13186011125187597
96,-18,Low (0-0.25),0.7521890700686824,0.12453676954029494
97,-18,Mid (0.25-0.75),0.7150044997367007,0.10316248100615699
98,-18,High (0.75-1.0),0.7852028731095546,0.09169935909959837
99,-17,Low (0-0.25),0.7563774550067439,0.12274209569898166
100,-17,Mid (0.25-0.75),0.7172436741979596,0.10554985741838152
101,-17,High (0.75-1.0),0.7906497025167749,0.09419999853454693
102,-16,Low (0-0.25),0.7579144265971931,0.1228651177310366
103,-16,Mid (0.25-0.75),0.7186900190234705,0.11000939936066013
104,-16,High (0.75-1.0),0.7945349021246134,0.07874327886351508
105,-15,Low (0-0.25),0.7611621849546284,0.12120768610584257
106,-15,Mid (0.25-0.75),0.7231498857291336,0.10325734378844181
107,-15,High (0.75-1.0),0.7957246395640534,0.07469534424611639
108,-14,Low (0-0.25),0.7632027575179959,0.12092217897191943
109,-14,Mid (0.25-0.75),0.7247119479159743,0.10449195511338298
110,-14,High (0.75-1.0),0.7920151915165262,0.07859646954975133
111,-13,Low (0-0.25),0.7659152814198252,0.12038063504025454
112,-13,Mid (0.25-0.75),0.7310318160141506,0.1039674295302156
113,-13,High (0.75-1.0),0.7906891393919311,0.08498862205364363
114,-12,Low (0-0.25),0.7691888134740811,0.11873776489851909
115,-12,Mid (0.25-0.75),0.7337839915693884,0.10326424104209744
116,-12,High (0.75-1.0),0.7783477816096241,0.12208324053986748
117,-11,Low (0-0.25),0.7718933515362422,0.11857091768653749
118,-11,Mid (0.25-0.75),0.7352748013058662,0.10322525779534876
119,-11,High (0.75-1.0),0.7645270275317912,0.16511448403908452
120,-10,Low (0-0.25),0.7734913929549962,0.11926945231021827
121,-10,Mid (0.25-0.75),0.7369058384419501,0.1039189335719648
122,-10,High (0.75-1.0),0.8026836304695766,0.08259386935471552
123,-9,Low (0-0.25),0.7758658965154733,0.11773719132582806
124,-9,Mid (0.25-0.75),0.7408184219033889,0.10180849891156864
125,-9,High (0.75-1.0),0.803667095435297,0.08653953900832984
126,-8,Low (0-0.25),0.7776886037726497,0.11901782739231659
127,-8,Mid (0.25-0.75),0.7488703365152171,0.09723552555850876
128,-8,High (0.75-1.0),0.8096470448810612,0.08044748754227737
129,-7,Low (0-0.25),0.7799596674889394,0.11869583248333827
130,-7,Mid (0.25-0.75),0.7522475864905555,0.09681465888058753
131,-7,High (0.75-1.0),0.8160819037861432,0.07831389692537682
132,-6,Low (0-0.25),0.7822478779753208,0.11645664768860131
133,-6,Mid (0.25-0.75),0.7583899560904074,0.09492811736778829
134,-6,High (0.75-1.0),0.8206980906991596,0.08576745496089436
135,-5,Low (0-0.25),0.7853719299224304,0.11617402557903742
136,-5,Mid (0.25-0.75),0.763186669729782,0.09388676464928293
137,-5,High (0.75-1.0),0.826081291923128,0.0831463683366641
138,-4,Low (0-0.25),0.8004032276966686,0.11024446522690567
139,-4,Mid (0.25-0.75),0.7773474519679171,0.09214461399311429
140,-4,High (0.75-1.0),0.8472413883798211,0.09038444014439351
141,-3,Low (0-0.25),0.800410883353956,0.11213472535393557
142,-3,Mid (0.25-0.75),0.7813605323305659,0.09146734815254906
143,-3,High (0.75-1.0),0.8508429961257774,0.0906925106516335
144,-2,Low (0-0.25),0.8016671457101757,0.11250503013218877
145,-2,Mid (0.25-0.75),0.7841336090357848,0.08884142441124145
146,-2,High (0.75-1.0),0.8524867530329832,0.08179942603183234
147,-1,Low (0-0.25),0.8021618441145348,0.10972659814987606
148,-1,Mid (0.25-0.75),0.7928317795124425,0.08389551535677743
149,-1,High (0.75-1.0),0.8575509150821018,0.07357263350890197
150,0,Low (0-0.25),0.8025732201993139,0.10938458048962389
151,0,Mid (0.25-0.75),0.7949348744087167,0.08337945062719763
152,0,High (0.75-1.0),0.8589965058078447,0.07056041604511068
153,1,Low (0-0.25),0.8047530768507727,0.10650962826408972
154,1,Mid (0.25-0.75),0.7948297177073126,0.08457409194088546
155,1,High (0.75-1.0),0.8612398641024613,0.06886378154583273
156,2,Low (0-0.25),0.806168014684871,0.103613907840597
157,2,Mid (0.25-0.75),0.7927678642936193,0.08043916858798263
158,2,High (0.75-1.0),0.8578014019333206,0.06662849338213298
159,3,Low (0-0.25),0.8050599516368516,0.10403214086780604
160,3,Mid (0.25-0.75),0.7929096794067286,0.08077804007108319
161,3,High (0.75-1.0),0.8526153908674897,0.06627569841823498
162,4,Low (0-0.25),0.8037978948911776,0.10478718315858952
163,4,Mid (0.25-0.75),0.792418677320121,0.08099140648626839
164,4,High (0.75-1.0),0.8551841853878942,0.06448714629542036
165,5,Low (0-0.25),0.8033057208505883,0.10546085471061552
166,5,Mid (0.25-0.75),0.7896290063185698,0.08403806502547988
167,5,High (0.75-1.0),0.8570428597527194,0.06520378716861949
168,6,Low (0-0.25),0.7921968832881928,0.10498400961600526
169,6,Mid (0.25-0.75),0.7757949660001537,0.08953633339360981
170,6,High (0.75-1.0),0.8315418427927572,0.06402492084273174
171,7,Low (0-0.25),0.7896141142689229,0.10638227404134615
172,7,Mid (0.25-0.75),0.7727812822179748,0.0903005276403661
173,7,High (0.75-1.0),0.8312626160847049,0.05772906352752036
174,8,Low (0-0.25),0.7868465709762994,0.10825158362883383
175,8,Mid (0.25-0.75),0.7728769255214208,0.09031990482203144
176,8,High (0.75-1.0),0.8303604017787237,0.05612212154862444
177,9,Low (0-0.25),0.7850459252481065,0.10898866016294656
178,9,Mid (0.25-0.75),0.772367872781198,0.08991871613683443
179,9,High (0.75-1.0),0.81914133617049,0.07266921857121522
180,10,Low (0-0.25),0.7821295693556756,0.10972174760601408
181,10,Mid (0.25-0.75),0.7703544895722947,0.08853764088011484
182,10,High (0.75-1.0),0.8177238661055036,0.08324512328082452
183,11,Low (0-0.25),0.7817122848392183,0.11047479861767114
184,11,Mid (0.25-0.75),0.7692360749705401,0.0880326847019288
185,11,High (0.75-1.0),0.8111987906012019,0.09244460620861046
186,12,Low (0-0.25),0.779581531671905,0.11106850527273959
187,12,Mid (0.25-0.75),0.7661003016318164,0.09159388825298917
188,12,High (0.75-1.0),0.8125786959341063,0.09736222375392009
189,13,Low (0-0.25),0.7786279964539093,0.1081674394072417
190,13,Mid (0.25-0.75),0.7646147098099721,0.09094220470504293
191,13,High (0.75-1.0),0.818373037517103,0.08984800232372231
192,14,Low (0-0.25),0.7775303516228743,0.10757505105610103
193,14,Mid (0.25-0.75),0.7628024764091379,0.08888335447883398
194,14,High (0.75-1.0),0.817021893864121,0.08868961069056343
195,15,Low (0-0.25),0.7744808595696699,0.11050702996321778
196,15,Mid (0.25-0.75),0.7633991830026728,0.08790947187965405
197,15,High (0.75-1.0),0.816753549179428,0.08113445123243392
198,16,Low (0-0.25),0.7759063841678002,0.10751450725025032
199,16,Mid (0.25-0.75),0.7611840315128294,0.08719598975685229
200,16,High (0.75-1.0),0.8188107718036928,0.07406467307033045
201,17,Low (0-0.25),0.7734845119212999,0.10967309009445897
202,17,Mid (0.25-0.75),0.7608205625107722,0.08454169258697772
203,17,High (0.75-1.0),0.8179106479302638,0.07765039989082219
204,18,Low (0-0.25),0.7743557454196486,0.10674639767015083
205,18,Mid (0.25-0.75),0.7607487743064645,0.0835900015656344
206,18,High (0.75-1.0),0.8203633971690679,0.0766809461684412
207,19,Low (0-0.25),0.7739362072055137,0.10365696476446032
208,19,Mid (0.25-0.75),0.7576844364994818,0.08516354660018505
209,19,High (0.75-1.0),0.8253824853074567,0.07377743684494738
210,20,Low (0-0.25),0.7731750993867564,0.10347060925546267
211,20,Mid (0.25-0.75),0.7564237823120362,0.0868192163507458
212,20,High (0.75-1.0),0.8246717851838731,0.07898546043500394
213,21,Low (0-0.25),0.773343588787874,0.10240376878245235
214,21,Mid (0.25-0.75),0.7557666224864382,0.08657909642408526
215,21,High (0.75-1.0),0.8360505976420977,0.07971784500682028
216,22,Low (0-0.25),0.7713876372492589,0.10262723903750393
217,22,Mid (0.25-0.75),0.7539217855044505,0.08387374224923566
218,22,High (0.75-1.0),0.8378362989045272,0.08603683356802369
219,23,Low (0-0.25),0.7681010070231415,0.10508163771789855
220,23,Mid (0.25-0.75),0.751625294827058,0.08838619601353308
221,23,High (0.75-1.0),0.8359174061260671,0.09223986471308553
222,24,Low (0-0.25),0.7643726970341218,0.10861992820399306
223,24,Mid (0.25-0.75),0.7509230809130708,0.08771358232880194
224,24,High (0.75-1.0),0.8321765164984446,0.09458875847741507
225,25,Low (0-0.25),0.7637969608554858,0.10696261407726348
226,25,Mid (0.25-0.75),0.747176534025356,0.08816203199616908
227,25,High (0.75-1.0),0.8260859671119994,0.0956932758138379
228,26,Low (0-0.25),0.7604785984559165,0.10738687794799724
229,26,Mid (0.25-0.75),0.7487115408141722,0.08649963121697349
230,26,High (0.75-1.0),0.8198521699906346,0.10028739890927518
231,27,Low (0-0.25),0.7585746457395594,0.10744908018488833
232,27,Mid (0.25-0.75),0.745521822429102,0.09021700727284705
233,27,High (0.75-1.0),0.8126902185018675,0.0958054246074851
234,28,Low (0-0.25),0.7559484466979863,0.10928393045350521
235,28,Mid (0.25-0.75),0.7418808180343736,0.09339202889997775
236,28,High (0.75-1.0),0.8121134602443371,0.09077050419577884
237,29,Low (0-0.25),0.7543715710359307,0.11174750935440798
238,29,Mid (0.25-0.75),0.7408448348573811,0.09355959520713297
239,29,High (0.75-1.0),0.8094522787922697,0.08974221560805427
240,30,Low (0-0.25),0.7528753268894669,0.11418449713357313
241,30,Mid (0.25-0.75),0.743058073100631,0.08890898458280212
242,30,High (0.75-1.0),0.8167850844664217,0.07769881819686435
243,31,Low (0-0.25),0.7514416317832986,0.11497976068270718
244,31,Mid (0.25-0.75),0.7434140317067953,0.09017737946611244
245,31,High (0.75-1.0),0.8113117820674415,0.07302212877447037
246,32,Low (0-0.25),0.7509353922152545,0.11610742799785978
247,32,Mid (0.25-0.75),0.7430169328860377,0.08852611696945284
248,32,High (0.75-1.0),0.8117052778970216,0.07019860849428965
249,33,Low (0-0.25),0.7502000122833105,0.11732794692710662
250,33,Mid (0.25-0.75),0.7420030960878309,0.08553321096825633
251,33,High (0.75-1.0),0.8011179359310473,0.07025185288689414
252,34,Low (0-0.25),0.7510218622152227,0.11660451159933735
253,34,Mid (0.25-0.75),0.7420150751235143,0.08464274863798762
254,34,High (0.75-1.0),0.7960481959220814,0.0698784751191638
255,35,Low (0-0.25),0.7496111636113237,0.11408498976370358
256,35,Mid (0.25-0.75),0.7464403181382886,0.08616026333146239
257,35,High (0.75-1.0),0.7980638731679948,0.07209571216751157
258,36,Low (0-0.25),0.7478904938174767,0.1138644117895978
259,36,Mid (0.25-0.75),0.7454255433431368,0.08808881322789304
260,36,High (0.75-1.0),0.7912141995781753,0.07460391086827141
261,37,Low (0-0.25),0.7478161757282242,0.11340472624349779
262,37,Mid (0.25-0.75),0.7485906980733503,0.08621671903727042
263,37,High (0.75-1.0),0.7941314009498995,0.07797020922337196
264,38,Low (0-0.25),0.7431818186309848,0.11421118561931762
265,38,Mid (0.25-0.75),0.7474592574112221,0.0871829763438415
266,38,High (0.75-1.0),0.8004903345031823,0.08410681647636095
267,39,Low (0-0.25),0.7408968677282599,0.11406972055408376
268,39,Mid (0.25-0.75),0.7457302284190014,0.09066323592913281
269,39,High (0.75-1.0),0.8026803235689516,0.08827741038708722
270,40,Low (0-0.25),0.7407290189333726,0.11514257907558643
271,40,Mid (0.25-0.75),0.742783817053136,0.0954595091709167
272,40,High (0.75-1.0),0.7936028494491211,0.10037055249243634
273,41,Low (0-0.25),0.7397982738066021,0.1157310588088791
274,41,Mid (0.25-0.75),0.739789894192293,0.09650502854780464
275,41,High (0.75-1.0),0.7969805399091511,0.10486348228425074
276,42,Low (0-0.25),0.7384659767326024,0.1158646776770519
277,42,Mid (0.25-0.75),0.7425576939452521,0.0983490165097173
278,42,High (0.75-1.0),0.7868937711620961,0.11228542149119937
279,43,Low (0-0.25),0.737985700187664,0.11518350984286335
280,43,Mid (0.25-0.75),0.7408089391556374,0.09924149928899928
281,43,High (0.75-1.0),0.7800351567622027,0.11156663418966282
282,44,Low (0-0.25),0.7358451540508208,0.11521765421545527
283,44,Mid (0.25-0.75),0.7426794597068859,0.09950936790095877
284,44,High (0.75-1.0),0.7791427432403496,0.10140304237645725
285,45,Low (0-0.25),0.7336388080451196,0.11792656821426714
286,45,Mid (0.25-0.75),0.7415186038994048,0.10066456012976481
287,45,High (0.75-1.0),0.7778274151051878,0.09356402139078422
288,46,Low (0-0.25),0.7319473655195707,0.11844411530621968
289,46,Mid (0.25-0.75),0.7397526294644466,0.10344039944632955
290,46,High (0.75-1.0),0.7809370785774666,0.09162907725047745
291,47,Low (0-0.25),0.7297232172037298,0.11712313305367526
292,47,Mid (0.25-0.75),0.7408636615436885,0.10174318132139416
293,47,High (0.75-1.0),0.7852503673983121,0.08936054016552622
294,48,Low (0-0.25),0.7269293602625768,0.1185813949486181
295,48,Mid (0.25-0.75),0.7383215527440408,0.1012056076552007
296,48,High (0.75-1.0),0.7843378395505557,0.08708202531355719
297,49,Low (0-0.25),0.727960149682922,0.11641593919852582
298,49,Mid (0.25-0.75),0.7376796997897386,0.10176168520272211
299,49,High (0.75-1.0),0.7849472317536582,0.08378874872285355
300,50,Low (0-0.25),0.7271927022939267,0.11795698076672152
301,50,Mid (0.25-0.75),0.7341149220611238,0.10070638228187351
302,50,High (0.75-1.0),0.783448902626299,0.08749712935232132
