,Year,Score Range,mean,std
95,-27,High (0.75-1.0),0.7253176930408731,0.07531234814886241
96,-26,Low (0-0.25),0.7431603417970643,0.11755334562257094
97,-26,Mid-Low (0.25-0.5),0.6796971737524036,0.11571662929325932
98,-26,Mid-High (0.5-0.75),0.6914888656900042,0.11103583202905151
99,-26,High (0.75-1.0),0.7297057071797844,0.07717909395522402
100,-25,Low (0-0.25),0.7439138382467607,0.11881573555965814
101,-25,Mid-Low (0.25-0.5),0.6849598710507117,0.11654252842584702
102,-25,Mid-High (0.5-0.75),0.7022157398076327,0.09825605100477076
103,-25,High (0.75-1.0),0.7450378408973299,0.08040213031230664
104,-24,Low (0-0.25),0.7461911971346502,0.12011670012226303
105,-24,Mid-Low (0.25-0.5),0.6890413863231162,0.11583838292923819
106,-24,Mid-High (0.5-0.75),0.6993979100146759,0.09910220961218875
107,-24,High (0.75-1.0),0.7579470544700128,0.08859373369732951
108,-23,Low (0-0.25),0.7467055258121075,0.12202118929625967
109,-23,Mid-Low (0.25-0.5),0.6951345156469337,0.11339907127713508
110,-23,Mid-High (0.5-0.75),0.7002250630056616,0.09596592396648244
111,-23,High (0.75-1.0),0.7662412343198655,0.08777795707342129
112,-22,Low (0-0.25),0.7462578475285528,0.1280568347960227
113,-22,Mid-Low (0.25-0.5),0.6947409049938666,0.11828866454654839
114,-22,Mid-High (0.5-0.75),0.6992972892499741,0.09629533142370118
115,-22,High (0.75-1.0),0.7822127353531255,0.09074221333140131
116,-21,Low (0-0.25),0.7485087138927405,0.12313366485177346
117,-21,Mid-Low (0.25-0.5),0.7013542548868328,0.11203699728408771
118,-21,Mid-High (0.5-0.75),0.7000931171531567,0.09157925743023523
119,-21,High (0.75-1.0),0.7916899384639045,0.0891066658468032
120,-20,Low (0-0.25),0.7498295004172097,0.1236836165653825
121,-20,Mid-Low (0.25-0.5),0.7059616218122016,0.10754590402410338
122,-20,Mid-High (0.5-0.75),0.708355638411464,0.09301816804285176
123,-20,High (0.75-1.0),0.7835197314568174,0.10666468961596111
124,-19,Low (0-0.25),0.7505787345171384,0.12431445178019714
125,-19,Mid-Low (0.25-0.5),0.7125748028439364,0.10889331434223323
126,-19,Mid-High (0.5-0.75),0.7112615456457241,0.09642973561779927
127,-19,High (0.75-1.0),0.7706441514518682,0.13186011125187597
128,-18,Low (0-0.25),0.7521890700686824,0.12453676954029494
129,-18,Mid-Low (0.25-0.5),0.7147407294673099,0.1049138430007916
130,-18,Mid-High (0.5-0.75),0.7165376644275344,0.09546710392719773
131,-18,High (0.75-1.0),0.7852028731095546,0.09169935909959837
132,-17,Low (0-0.25),0.7563774550067439,0.12274209569898166
133,-17,Mid-Low (0.25-0.5),0.7154699394985049,0.10799581584686292
134,-17,Mid-High (0.5-0.75),0.727553507138541,0.09245009182391574
135,-17,High (0.75-1.0),0.7906497025167749,0.09419999853454693
136,-16,Low (0-0.25),0.7579144265971931,0.1228651177310366
137,-16,Mid-Low (0.25-0.5),0.7161095775662636,0.1128970957981242
138,-16,Mid-High (0.5-0.75),0.7336888349934854,0.09316482152627634
139,-16,High (0.75-1.0),0.7945349021246134,0.07874327886351508
140,-15,Low (0-0.25),0.7611621849546284,0.12120768610584257
141,-15,Mid-Low (0.25-0.5),0.7203289634136842,0.10468261338393431
142,-15,Mid-High (0.5-0.75),0.7395464966876829,0.09601581126657185
143,-15,High (0.75-1.0),0.7957246395640534,0.07469534424611639
144,-14,Low (0-0.25),0.7632027575179959,0.12092217897191943
145,-14,Mid-Low (0.25-0.5),0.7212621273088362,0.10637953192301267
146,-14,Mid-High (0.5-0.75),0.7447640301949653,0.09328722014804265
147,-14,High (0.75-1.0),0.7920151915165262,0.07859646954975133
148,-13,Low (0-0.25),0.7659152814198252,0.12038063504025454
149,-13,Mid-Low (0.25-0.5),0.7271063144087351,0.10541535232401153
150,-13,Mid-High (0.5-0.75),0.7538487940956281,0.09497124191264436
151,-13,High (0.75-1.0),0.7906891393919311,0.08498862205364363
152,-12,Low (0-0.25),0.7691888134740811,0.11873776489851909
153,-12,Mid-Low (0.25-0.5),0.7288131279131083,0.10534027017366547
154,-12,Mid-High (0.5-0.75),0.7626771365715169,0.08760468037714086
155,-12,High (0.75-1.0),0.7783477816096241,0.12208324053986748
156,-11,Low (0-0.25),0.7718933515362422,0.11857091768653749
157,-11,Mid-Low (0.25-0.5),0.7295253043293571,0.10527846939116833
158,-11,Mid-High (0.5-0.75),0.768693752481825,0.08569650221095555
159,-11,High (0.75-1.0),0.7645270275317912,0.16511448403908452
160,-10,Low (0-0.25),0.7734913929549962,0.11926945231021827
161,-10,Mid-Low (0.25-0.5),0.7317107862877418,0.10615340497215259
162,-10,Mid-High (0.5-0.75),0.767102079088287,0.08660350800575657
163,-10,High (0.75-1.0),0.8026836304695766,0.08259386935471552
164,-9,Low (0-0.25),0.7758658965154733,0.11773719132582806
165,-9,Mid-Low (0.25-0.5),0.7347845305665399,0.10452589239676832
166,-9,Mid-High (0.5-0.75),0.7758904152988237,0.07796975605914692
167,-9,High (0.75-1.0),0.803667095435297,0.08653953900832984
168,-8,Low (0-0.25),0.7776886037726497,0.11901782739231659
169,-8,Mid-Low (0.25-0.5),0.7433810091847944,0.09854623497342901
170,-8,Mid-High (0.5-0.75),0.7811201345814506,0.08482832994392052
171,-8,High (0.75-1.0),0.8096470448810612,0.08044748754227737
172,-7,Low (0-0.25),0.7799596674889394,0.11869583248333827
173,-7,Mid-Low (0.25-0.5),0.7464354474056307,0.09874621920966717
174,-7,Mid-High (0.5-0.75),0.7863939036144884,0.0787437637493269
175,-7,High (0.75-1.0),0.8160819037861432,0.07831389692537682
176,-6,Low (0-0.25),0.7822478779753208,0.11645664768860131
177,-6,Mid-Low (0.25-0.5),0.7514160400716213,0.09747584300700111
178,-6,Mid-High (0.5-0.75),0.7993617127007744,0.06691435412894368
179,-6,High (0.75-1.0),0.8206980906991596,0.08576745496089436
180,-5,Low (0-0.25),0.7853719299224304,0.11617402557903742
181,-5,Mid-Low (0.25-0.5),0.7569506932237685,0.0974021031808914
182,-5,Mid-High (0.5-0.75),0.7998230317026114,0.05964741523429032
183,-5,High (0.75-1.0),0.826081291923128,0.0831463683366641
184,-4,Low (0-0.25),0.8004032276966686,0.11024446522690567
185,-4,Mid-Low (0.25-0.5),0.7713318723780163,0.0962124971834224
186,-4,Mid-High (0.5-0.75),0.8126889820585841,0.05241255070974715
187,-4,High (0.75-1.0),0.8472413883798211,0.09038444014439351
188,-3,Low (0-0.25),0.800410883353956,0.11213472535393557
189,-3,Mid-Low (0.25-0.5),0.7746703988473431,0.0960711529858428
190,-3,Mid-High (0.5-0.75),0.8206650665444997,0.04053006901482661
191,-3,High (0.75-1.0),0.8508429961257774,0.0906925106516335
192,-2,Low (0-0.25),0.8016671457101757,0.11250503013218877
193,-2,Mid-Low (0.25-0.5),0.7771872892542437,0.09295199804241007
194,-2,Mid-High (0.5-0.75),0.8249432377523378,0.04131645394761945
195,-2,High (0.75-1.0),0.8524867530329832,0.08179942603183234
196,-1,Low (0-0.25),0.8021618441145348,0.10972659814987606
197,-1,Mid-Low (0.25-0.5),0.7868718269489638,0.0877491298008562
198,-1,Mid-High (0.5-0.75),0.8278465008228805,0.043316501068255533
199,-1,High (0.75-1.0),0.8575509150821018,0.07357263350890197
200,0,Low (0-0.25),0.8025732201993139,0.10938458048962389
201,0,Mid-Low (0.25-0.5),0.788780312392275,0.08715526833542064
202,0,Mid-High (0.5-0.75),0.831092926255312,0.04232541594723004
203,0,High (0.75-1.0),0.8589965058078447,0.07056041604511068
204,1,Low (0-0.25),0.8047530768507727,0.10650962826408972
205,1,Mid-Low (0.25-0.5),0.7893943324485149,0.08851640925775965
206,1,Mid-High (0.5-0.75),0.8264228945240739,0.04686725033904276
207,1,High (0.75-1.0),0.8612398641024613,0.06886378154583273
208,2,Low (0-0.25),0.806168014684871,0.103613907840597
209,2,Mid-Low (0.25-0.5),0.7882369779308301,0.08363999115095047
210,2,Mid-High (0.5-0.75),0.8191036412773316,0.053043174269230935
211,2,High (0.75-1.0),0.8578014019333206,0.06662849338213298
212,3,Low (0-0.25),0.8050599516368516,0.10403214086780604
213,3,Mid-Low (0.25-0.5),0.7896932311379116,0.08225927446695923
214,3,Mid-High (0.5-0.75),0.8112032289356261,0.07135398971928358
215,3,High (0.75-1.0),0.8526153908674897,0.06627569841823498
216,4,Low (0-0.25),0.8037978948911776,0.10478718315858952
217,4,Mid-Low (0.25-0.5),0.7891819789675449,0.08234806365085873
218,4,Mid-High (0.5-0.75),0.8106251055533616,0.07256503699621768
219,4,High (0.75-1.0),0.8551841853878942,0.06448714629542036
220,5,Low (0-0.25),0.8033057208505883,0.10546085471061552
221,5,Mid-Low (0.25-0.5),0.7862737783226715,0.08536252736252933
222,5,Mid-High (0.5-0.75),0.8085021637954979,0.07585844983040248
223,5,High (0.75-1.0),0.8570428597527194,0.06520378716861949
224,6,Low (0-0.25),0.7921968832881928,0.10498400961600526
225,6,Mid-Low (0.25-0.5),0.7720575506185181,0.09107457065365208
226,6,Mid-High (0.5-0.75),0.7968179275218545,0.07967153451227453
227,6,High (0.75-1.0),0.8315418427927572,0.06402492084273174
228,7,Low (0-0.25),0.7896141142689229,0.10638227404134615
229,7,Mid-Low (0.25-0.5),0.7697757151036833,0.08984621491016188
230,7,Mid-High (0.5-0.75),0.7896875972358652,0.09393785291169761
231,7,High (0.75-1.0),0.8312626160847049,0.05772906352752036
232,8,Low (0-0.25),0.7868465709762994,0.10825158362883383
233,8,Mid-Low (0.25-0.5),0.7703873095101544,0.0888698243635726
234,8,Mid-High (0.5-0.75),0.7868810155847945,0.09998433593356115
235,8,High (0.75-1.0),0.8303604017787237,0.05612212154862444
236,9,Low (0-0.25),0.7850459252481065,0.10898866016294656
237,9,Mid-Low (0.25-0.5),0.7709657768609331,0.08842441130718512
238,9,Mid-High (0.5-0.75),0.7801670313376712,0.10055503541615701
239,9,High (0.75-1.0),0.81914133617049,0.07266921857121522
240,10,Low (0-0.25),0.7821295693556756,0.10972174760601408
241,10,Mid-Low (0.25-0.5),0.7713234979204817,0.08744802775742895
242,10,Mid-High (0.5-0.75),0.7649643806355036,0.09721068327816634
243,10,High (0.75-1.0),0.8177238661055036,0.08324512328082452
244,11,Low (0-0.25),0.7817122848392183,0.11047479861767114
245,11,Mid-Low (0.25-0.5),0.7693568887990709,0.08759470706881242
246,11,Mid-High (0.5-0.75),0.7685640480493372,0.0933654356999191
247,11,High (0.75-1.0),0.8111987906012019,0.09244460620861046
248,12,Low (0-0.25),0.779581531671905,0.11106850527273959
249,12,Mid-Low (0.25-0.5),0.7658438687426176,0.09157032791685225
250,12,Mid-High (0.5-0.75),0.7675267095779846,0.09471796566237721
251,12,High (0.75-1.0),0.8125786959341063,0.09736222375392009
252,13,Low (0-0.25),0.7786279964539093,0.1081674394072417
253,13,Mid-Low (0.25-0.5),0.7628197485172502,0.09182809931457604
254,13,Mid-High (0.5-0.75),0.7745991820007375,0.08801417716981569
255,13,High (0.75-1.0),0.818373037517103,0.08984800232372231
256,14,Low (0-0.25),0.7775303516228743,0.10757505105610103
257,14,Mid-Low (0.25-0.5),0.7612034184490046,0.08906471031739854
258,14,Mid-High (0.5-0.75),0.7715972951898706,0.09023441988220395
259,14,High (0.75-1.0),0.817021893864121,0.08868961069056343
260,15,Low (0-0.25),0.7744808595696699,0.11050702996321778
261,15,Mid-Low (0.25-0.5),0.7626709522134008,0.08706677553051016
262,15,Mid-High (0.5-0.75),0.7673589379193388,0.09523061489773617
263,15,High (0.75-1.0),0.816753549179428,0.08113445123243392
264,16,Low (0-0.25),0.7759063841678002,0.10751450725025032
265,16,Mid-Low (0.25-0.5),0.7600622304616071,0.085653930827589
266,16,Mid-High (0.5-0.75),0.7672137121631485,0.09784907308554888
267,16,High (0.75-1.0),0.8188107718036928,0.07406467307033045
268,17,Low (0-0.25),0.7734845119212999,0.10967309009445897
269,17,Mid-Low (0.25-0.5),0.760447308517974,0.0833872165971318
270,17,Mid-High (0.5-0.75),0.7628268027220623,0.09336641942256554
271,17,High (0.75-1.0),0.8179106479302638,0.07765039989082219
272,18,Low (0-0.25),0.7743557454196486,0.10674639767015083
273,18,Mid-Low (0.25-0.5),0.7601756040807599,0.08213882089751258
274,18,Mid-High (0.5-0.75),0.7638295642696269,0.09382935213359343
275,18,High (0.75-1.0),0.8203633971690679,0.0766809461684412
276,19,Low (0-0.25),0.7739362072055137,0.10365696476446032
277,19,Mid-Low (0.25-0.5),0.7570380258803577,0.0840091894102679
278,19,Mid-High (0.5-0.75),0.7610780922498828,0.09382061735939251
279,19,High (0.75-1.0),0.8253824853074567,0.07377743684494738
280,20,Low (0-0.25),0.7731750993867564,0.10347060925546267
281,20,Mid-Low (0.25-0.5),0.7554638883718404,0.08572959906381968
282,20,Mid-High (0.5-0.75),0.7614632254980644,0.09512185112860502
283,20,High (0.75-1.0),0.8246717851838731,0.07898546043500394
284,21,Low (0-0.25),0.773343588787874,0.10240376878245235
285,21,Mid-Low (0.25-0.5),0.756321202496002,0.0848932005772291
286,21,Mid-High (0.5-0.75),0.752889738686826,0.09780320777816208
287,21,High (0.75-1.0),0.8360505976420977,0.07971784500682028
288,22,Low (0-0.25),0.7713876372492589,0.10262723903750393
289,22,Mid-Low (0.25-0.5),0.755199080904033,0.08119972085957629
290,22,Mid-High (0.5-0.75),0.747295815619117,0.09930244142610203
291,22,High (0.75-1.0),0.8378362989045272,0.08603683356802369
292,23,Low (0-0.25),0.7681010070231415,0.10508163771789855
293,23,Mid-Low (0.25-0.5),0.7535186974698491,0.08479554541326943
294,23,Mid-High (0.5-0.75),0.7419216062827538,0.10756765510939567
295,23,High (0.75-1.0),0.8359174061260671,0.09223986471308553
296,24,Low (0-0.25),0.7643726970341218,0.10861992820399306
297,24,Mid-Low (0.25-0.5),0.7530838690906402,0.08413384682203504
298,24,Mid-High (0.5-0.75),0.7398490415030277,0.10664032639881466
299,24,High (0.75-1.0),0.8321765164984446,0.09458875847741507
300,25,Low (0-0.25),0.7637969608554858,0.10696261407726348
301,25,Mid-Low (0.25-0.5),0.7486085774878614,0.08545276546896229
302,25,Mid-High (0.5-0.75),0.7394434993278269,0.10459259432475271
303,25,High (0.75-1.0),0.8260859671119994,0.0956932758138379
304,26,Low (0-0.25),0.7604785984559165,0.10738687794799724
305,26,Mid-Low (0.25-0.5),0.7505135375624226,0.08297216278412542
306,26,Mid-High (0.5-0.75),0.739100891490171,0.10617177954527922
307,26,High (0.75-1.0),0.8198521699906346,0.10028739890927518
308,27,Low (0-0.25),0.7585746457395594,0.10744908018488833
309,27,Mid-Low (0.25-0.5),0.748386399734258,0.08510600275409896
310,27,Mid-High (0.5-0.75),0.7308169922626342,0.11536065424113727
311,27,High (0.75-1.0),0.8126902185018675,0.0958054246074851
312,28,Low (0-0.25),0.7559484466979863,0.10928393045350521
313,28,Mid-Low (0.25-0.5),0.7466830130162544,0.08544543721138285
314,28,Mid-High (0.5-0.75),0.7181899894570951,0.12661796965989344
315,28,High (0.75-1.0),0.8121134602443371,0.09077050419577884
316,29,Low (0-0.25),0.7543715710359307,0.11174750935440798
317,29,Mid-Low (0.25-0.5),0.7461255852204389,0.08281185004992031
318,29,Mid-High (0.5-0.75),0.7151451830904996,0.1351826937339372
319,29,High (0.75-1.0),0.8094522787922697,0.08974221560805427
320,30,Low (0-0.25),0.7528753268894669,0.11418449713357313
321,30,Mid-Low (0.25-0.5),0.7480853059001967,0.0786173007718923
322,30,Mid-High (0.5-0.75),0.71926250451602,0.12788756725236128
323,30,High (0.75-1.0),0.8167850844664217,0.07769881819686435
324,31,Low (0-0.25),0.7514416317832986,0.11497976068270718
325,31,Mid-Low (0.25-0.5),0.747526068795189,0.08342080750695385
326,31,Mid-High (0.5-0.75),0.7225601293299422,0.12046816368481793
327,31,High (0.75-1.0),0.8113117820674415,0.07302212877447037
328,32,Low (0-0.25),0.7509353922152545,0.11610742799785978
329,32,Mid-Low (0.25-0.5),0.7445432617032494,0.08449468516094356
330,32,Mid-High (0.5-0.75),0.7352762653130355,0.11008335255551811
331,32,High (0.75-1.0),0.8117052778970216,0.07019860849428965
332,33,Low (0-0.25),0.7502000122833105,0.11732794692710662
333,33,Mid-Low (0.25-0.5),0.7429471765343895,0.08106112759957386
334,33,Mid-High (0.5-0.75),0.7369922075637891,0.11006846082605277
335,33,High (0.75-1.0),0.8011179359310473,0.07025185288689414
336,34,Low (0-0.25),0.7510218622152227,0.11660451159933735
337,34,Mid-Low (0.25-0.5),0.740833809983628,0.08285061074905142
338,34,Mid-High (0.5-0.75),0.7481940004706118,0.09689228937387337
339,34,High (0.75-1.0),0.7960481959220814,0.0698784751191638
340,35,Low (0-0.25),0.7496111636113237,0.11408498976370358
341,35,Mid-Low (0.25-0.5),0.7455343065894553,0.08447955908657244
342,35,Mid-High (0.5-0.75),0.7511097622745838,0.09793565572899063
343,35,High (0.75-1.0),0.7980638731679948,0.07209571216751157
344,36,Low (0-0.25),0.7478904938174767,0.1138644117895978
345,36,Mid-Low (0.25-0.5),0.7440680991182657,0.08634205084164817
346,36,Mid-High (0.5-0.75),0.752317183254021,0.09997544014361795
347,36,High (0.75-1.0),0.7912141995781753,0.07460391086827141
348,37,Low (0-0.25),0.7478161757282242,0.11340472624349779
349,37,Mid-Low (0.25-0.5),0.7482442271430582,0.08405379055336133
350,37,Mid-High (0.5-0.75),0.7503230527248111,0.10006518116102397
351,37,High (0.75-1.0),0.7941314009498995,0.07797020922337196
352,38,Low (0-0.25),0.7431818186309848,0.11421118561931762
353,38,Mid-Low (0.25-0.5),0.7469564259336855,0.08444871864826711
354,38,Mid-High (0.5-0.75),0.7498960561100532,0.10320444618136965
355,38,High (0.75-1.0),0.8004903345031823,0.08410681647636095
356,39,Low (0-0.25),0.7408968677282599,0.11406972055408376
357,39,Mid-Low (0.25-0.5),0.7470715798476234,0.08735198373340834
358,39,Mid-High (0.5-0.75),0.7386881334187353,0.11056693886439613
359,39,High (0.75-1.0),0.8026803235689516,0.08827741038708722
360,40,Low (0-0.25),0.7407290189333726,0.11514257907558643
361,40,Mid-Low (0.25-0.5),0.7453030562896588,0.09089859256185932
362,40,Mid-High (0.5-0.75),0.7295578110613913,0.12043444365728492
363,40,High (0.75-1.0),0.7936028494491211,0.10037055249243634
364,41,Low (0-0.25),0.7397982738066021,0.1157310588088791
365,41,Mid-Low (0.25-0.5),0.7418492113714911,0.09199369421744397
366,41,Mid-High (0.5-0.75),0.7298365278261695,0.12014973612970996
367,41,High (0.75-1.0),0.7969805399091511,0.10486348228425074
368,42,Low (0-0.25),0.7384659767326024,0.1158646776770519
369,42,Mid-Low (0.25-0.5),0.7453859254065762,0.09256386874364872
370,42,Mid-High (0.5-0.75),0.727645200785543,0.1290123459580061
371,42,High (0.75-1.0),0.7868937711620961,0.11228542149119937
372,43,Low (0-0.25),0.737985700187664,0.11518350984286335
373,43,Mid-Low (0.25-0.5),0.7435017843335769,0.092258487976032
374,43,Mid-High (0.5-0.75),0.7268551050517693,0.13441290872561948
375,43,High (0.75-1.0),0.7800351567622027,0.11156663418966282
376,44,Low (0-0.25),0.7358451540508208,0.11521765421545527
377,44,Mid-Low (0.25-0.5),0.7471831376671466,0.0890499401824387
378,44,Mid-High (0.5-0.75),0.7193422193673531,0.14567796074955142
379,44,High (0.75-1.0),0.7791427432403496,0.10140304237645725
380,45,Low (0-0.25),0.7336388080451196,0.11792656821426714
381,45,Mid-Low (0.25-0.5),0.7467769053397078,0.0911857717689909
382,45,Mid-High (0.5-0.75),0.7142710418905623,0.14267467059930944
383,45,High (0.75-1.0),0.7778274151051878,0.09356402139078422
384,46,Low (0-0.25),0.7319473655195707,0.11844411530621968
385,46,Mid-Low (0.25-0.5),0.7462065488767324,0.09249442051707507
386,46,Mid-High (0.5-0.75),0.7063095925098745,0.14937374614449606
387,46,High (0.75-1.0),0.7809370785774666,0.09162907725047745
388,47,Low (0-0.25),0.7297232172037298,0.11712313305367526
389,47,Mid-Low (0.25-0.5),0.7485027900753907,0.0915293036636824
390,47,Mid-High (0.5-0.75),0.701279086424868,0.14277718186699798
391,47,High (0.75-1.0),0.7852503673983121,0.08936054016552622
392,48,Low (0-0.25),0.7269293602625768,0.1185813949486181
393,48,Mid-Low (0.25-0.5),0.7452075095046036,0.09362588000801776
394,48,Mid-High (0.5-0.75),0.7026397768029422,0.1336636107112473
395,48,High (0.75-1.0),0.7843378395505557,0.08708202531355719
396,49,Low (0-0.25),0.727960149682922,0.11641593919852582
397,49,Mid-Low (0.25-0.5),0.744186065991778,0.09376865458189793
398,49,Mid-High (0.5-0.75),0.7039648931064437,0.13657034311846442
399,49,High (0.75-1.0),0.7849472317536582,0.08378874872285355
400,50,Low (0-0.25),0.7271927022939267,0.11795698076672152
401,50,Mid-Low (0.25-0.5),0.7396775201494005,0.09469658538403918
402,50,Mid-High (0.5-0.75),0.7052905501491451,0.12900353450961416
403,50,High (0.75-1.0),0.783448902626299,0.08749712935232132
